"chrom_peak_id","mzmin","mzmax","rtmin","rtmax","into","target_ChEBI.name","target_ChEBI","target_InChIKey","target_formula","target_M","adduct","mixture","ms1_adduct_count","ms1_adduct_05_count","isopeak_count","isopeak_sim","ms2_count","ms2_matched_count","ms2_true_count","RTI","rt_regions","rtmed","mzmed","number_of_peaks"
"CP0651235|CP0651234",245.165124512726,245.168634144059,328.976713953484,333.168390887413,4915.35594239013,"(-)-alpha-Bisabolol","CHEBI:125","RGZSQWQPBWRIAQ-CABCVRRESA-N","C15H26O",222.198365452,"[M+Na]+|[M+Na]+","15_4",8,0,0,0,0,0,0,"974.746433507139|974.746433507139",1,331.372206379661,245.160558638642,2
"CP0651610",223.157587524427,223.163535733859,345.744458862666,351.733370804197,11824.5209994931,"(-)-alpha-Bisabolol","CHEBI:125","RGZSQWQPBWRIAQ-CABCVRRESA-N","C15H26O",222.198365452,"[M+H]+","15_4",3,0,0,0,0,0,0,"1040.76537127116",2,348.738449162351,223.160004329977,1
"CP0651870|CP0652978|CP1109656|CP0652085|CP1172409",223.204728829074,223.20642575714,373.291901108444,392.460147683278,28774.9645730088,"(-)-alpha-Bisabolol","CHEBI:125","RGZSQWQPBWRIAQ-CABCVRRESA-N","C15H26O",222.198365452,"[M+H]+|[M+H]+|[M+CHO2]-|[M+H]+|[M+H]+","15_4",18,11,4,0.678150482256968,0,0,0,"1147.69732018617|1186.7400220136|1182.03869665968|1184.30023718642|1184.30023718642",3,382.894962690693,231.993209469345,5
"CP0653607",223.203982144921,223.206318611892,409.826087326239,415.80795415393,7502.26297094858,"(-)-alpha-Bisabolol","CHEBI:125","RGZSQWQPBWRIAQ-CABCVRRESA-N","C15H26O",222.198365452,"[M+H]+","15_4",6,3,1,0.84768810282121,0,0,0,"1297.76625919357",4,412.218619409429,223.205533790554,1
"CP1109999",267.150307105296,267.158064012741,426.710239311962,431.503627914095,3644.42973225408,"(-)-alpha-Bisabolol","CHEBI:125","RGZSQWQPBWRIAQ-CABCVRRESA-N","C15H26O",222.198365452,"[M+CHO2]-","15_4",0,0,0,0,0,0,0,"1369.27727022341",5,429.106592946074,267.154294529494,1
"CP0654122|CP1110187",245.171492232238,245.175129958254,449.47719717364,458.860230646412,9345.19970939689,"(-)-alpha-Bisabolol","CHEBI:125","RGZSQWQPBWRIAQ-CABCVRRESA-N","C15H26O",222.198365452,"[M+Na]+|[M-H]-","15_4",5,0,0,0,0,0,0,"1488.55330358375|1466.03667683389",6,454.469627764826,233.163991908742,2
"CP1172424",227.172850378634,227.178771631111,30.4562062263733,38.2193549985262,3223.59803685944,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+Na]+","15_4",4,2,1,0.849416222872225,0,0,0,"272.665230362524",1,32.2476169423916,227.173968802093,1
"CP0649669",227.162342244183,227.167497883794,294.851389805762,300.83738525888,9816.1702181313,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+Na]+","15_4",2,2,1,0.849416222872225,0,0,0,"854.4254389359",2,297.246184028014,227.163932174802,1
"CP1107082|CP0649891|CP1107764|CP0650008|CP1172376",249.190153932586,249.192039341758,309.817580966933,330.174448036588,21715.2173549711,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+CHO2]-|[M+Na]+|[M+CHO2]-|[M+Na]+|[M+H]+","15_4",6,5,2,0.33974989417936,0,0,0,"934.026594445843|906.578473897189|936.197857125543|928.564526306399|928.564526306399",3,318.260302333306,231.552466834551,5
"CP0651646|CP0651631",227.161306205269,227.167693659882,350.535609597982,358.918791817503,6816.75860343949,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+Na]+|[M+Na]+","15_4",5,5,2,0.849416222872225,0,0,0,"1061.70938620447|1071.01851365955",4,355.325603416255,227.182993229637,2
"CP0653343|CP1172377|CP0652010|CP0651869|CP1109528|CP0653095|CP0651913",205.194349989298,205.195495539356,372.094809254711,394.256804075914,30406.5618077961,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+H]+|[M+H]+|[M+Na]+|[M+H]+|[M+CHO2]-|[M+H]+|[M+Na]+","15_4",26,3,3,0.363999963439104,6,0,0,"1203.88666402189|1147.69732018617|1155.01736839822|1147.69732018617|1184.47954918088|1184.30023718642|1155.01736839822",5,380.750599669171,217.756503445688,7
"CP0653621|CP0653620|CP0653560",205.194651852453,205.195702015204,397.851051204089,415.80795415393,76595.3824623026,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+H]+|[M+H]+|[M+Na]+","15_4",12,2,2,0.566222165349717,3,0,0,"1270.60750408951|1297.76625919357|1253.31248101892",6,406.433162200067,212.518208882783,3
"CP1172378",205.143500947923,205.197119090159,423.583305090202,433.151062892802,29067.4870342039,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+H]+","15_4",6,1,1,0.849333248024576,0,0,0,"1358.4351836562",7,426.573200888569,205.194688149665,1
"CP0654921",205.19466177856,205.1954856215,460.653591601321,467.233293012193,138469.985107574,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+H]+","15_4",7,1,1,0.849333248024576,3,1,1,"1516.73628385526",8,463.64358128897,205.194988406186,1
"CP1172379|CP1110407|CP0654658",205.177647941194,205.207113349262,474.414749706641,495.972236067828,2165136.08689447,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+H]+|[M+CHO2]-|[M+H]+","15_4",18,2,2,0.566222165349717,3,0,0,"1625.10694873096|1628.40985419134|1625.10694873096",9,489.057275787823,219.857117476314,3
"CP0523570",173.076599380981,173.081237478829,22.5742486429973,27.3604609797686,4584.43207549683,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+Na]+","14_3",0,0,0,0,0,0,0,"0",1,24.9676930874306,173.078844306719,1
"CP0527679|CP0527387",151.086257580518,151.087636829651,188.134371925847,201.891095433321,7497.66640735575,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+H]+|[M+Na]+","14_3",3,2,1,0.447546809492286,0,0,0,"596.004207560361|584.331667514008",2,194.713085269228,162.073311326684,2
"CP1027606",195.059167752049,195.060931477668,221.951969750289,224.944035401126,1536.67516619039,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+CHO2]-","14_3",1,0,0,0,0,0,0,"645.985143538556",3,223.148828914846,195.060147496778,1
"CP0529085",151.075087062479,151.076865579504,262.39418700006,268.992259912133,12404.7649963672,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+H]+","14_3",5,0,0,0,0,0,0,"752.804483466403",4,264.79325632327,151.075776510704,1
"CP0531903|CP0531555|CP0531531",151.11143131244,151.112252326101,350.424111699482,361.215063900936,54142.4375373518,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+H]+|[M+H]+|[M+H]+","14_3",12,3,3,0.895093618984572,9,0,0,"1071.47068789968|1071.47068789968|1071.47068789968",5,356.419552117232,151.123804701736,3
"CP1031151|CP1031152",195.083769719023,195.086615955609,383.57308676666,387.76413194556,2654.43830789052,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+CHO2]-|[M+CHO2]-","14_3",0,0,0,0,0,0,0,"1189.33207156676|1189.33207156676",6,385.96777032461,195.111979433756,2
"CP0536208|CP0535311|CP1165824",151.095973022468,151.097081322287,492.20465437196,516.69876457488,83197.978703376,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+H]+|[M+Na]+|[M+Na]+","14_3",24,3,1,0.298364539661524,0,0,0,"1691.01440072175|1656.86585151652|1691.01440072175",7,500.965612852122,165.789812338693,3
"CP0536209|CP1165825",151.09619114084,151.096868487401,524.466130460422,547.767297169796,105944.516597247,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+H]+|[M+Na]+","14_3",9,4,1,0.447546809492286,0,0,0,"1810.04205334145|1847.11879979855",8,533.729313247207,162.107472883122,2
"CP0536210|CP0535396",151.096129436197,151.096926237096,549.559563912038,568.080195410488,75559.7587230994,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+H]+|[M+Na]+","14_3",12,3,1,0.447546809492286,0,0,0,"1929.04365123635|1972.04741246266",9,558.52086958301,162.107603519963,2
"CP0535398",173.117320045581,173.118971097523,583.041195410488,590.222195410495,61580.6619939949,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+Na]+","14_3",5,0,0,0,0,0,0,"0",10,586.033195410475,173.118582508192,1
"CP0536227|CP0535397",151.130513267493,151.131437910681,595.010195410495,618.349195410475,282765.079714354,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+H]+|[M+Na]+","14_3",12,4,1,0.447546809492286,0,0,0,"0|0",11,603.986695410492,162.12487274342,2
"CP0581690|CP0582926|CP0581564|CP0581583|CP1168947|CP1168946|CP1063150|CP0580838",199.083343674036,199.08450581668,24.7316001102122,57.0073934421201,5111359.18514806,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+Na]+|[M+H]+|[M+H]+|[M+Na]+|[M+H]+|[M+H]+|[M-H]-|[M+Na]+","14_6",43,8,6,0.667117458277802,45,4,4,"279.598579079026|279.598579079026|267.119579776272|279.598579079026|279.598579079026|279.598579079026|180.692190385183|0",1,31.1280931722533,185.084322346735,8
"CP1063569",221.043799846883,221.04659494005,47.2533772188369,52.6460747348941,5159.39247660201,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+CHO2]-","14_6",0,0,0,0,0,0,0,"391.926751014279",2,49.6498876385281,221.045263196439,1
"CP0582152",199.055455977589,199.058847036985,115.596548823237,119.183387624715,2592.19907967713,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+Na]+","14_6",3,0,0,0,0,0,0,"495.05138871082",3,117.389957632261,199.057729844021,1
"CP0582481",177.128005579291,177.13079347344,173.589393310189,176.579152154124,800.452358631877,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+","14_6",3,1,1,0.889459610807316,0,0,0,"566.509936891304",4,175.383836859711,177.129312914973,1
"CP1064369",175.038807205991,175.040839850706,182.605971773816,190.386268415349,13752.3968191525,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M-H]-","14_6",0,0,0,0,0,0,0,"578.705170920478",5,185.598221430847,175.039934559234,1
"CP1065411",175.038860596299,175.042152533412,263.908692070524,269.279741228973,7062.50333862897,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M-H]-","14_6",0,0,0,0,0,0,0,"759.05165503605",6,266.892110049339,175.040322688391,1
"CP0583858|CP0583843",177.087825830887,177.091610253585,296.311277370237,301.692925909032,6645.48762594214,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+|[M+Na]+","14_6",10,4,1,0.444729805403658,0,0,0,"860.752731272405|860.752731272405",7,299.300886681492,188.094405422357,2
"CP0585400",177.053715642774,177.05492608793,364.554363172943,374.738913414113,36147.7330296721,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+","14_6",4,4,1,0.889459610807316,0,0,0,"1114.99877210517",8,367.549970009359,177.054597679561,1
"CP0586161",177.129839364318,177.133788387592,432.783866592329,435.774145721804,923.875856811685,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+","14_6",1,1,1,0.889459610807316,0,0,0,"1392.8750819268",9,434.578615370913,177.131185012358,1
"CP0588259|CP0588414",177.112045833915,177.113205663952,599.618331597099,610.390331597079,1666.59053832249,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+|[M+Na]+","14_6",11,7,1,0.444729805403658,0,0,0,"0|0",10,605.303831597079,188.104056271975,2
"CP0660555",177.100392419813,177.103935662203,29.2786320503878,36.4437120945506,9357.76261269569,"(-)-endo-fenchol","CHEBI:15405","IAIHUHQCLTYTSF-UHFFFAOYSA-N","C10H18O",154.135765196,"[M+Na]+","15_5",0,0,0,0,0,0,0,"272.98344409788",1,32.2638028840406,177.102206964933,1
"CP0662880",155.142651128574,155.143525761865,272.703482447733,282.291538697353,27039.0509122548,"(-)-endo-fenchol","CHEBI:15405","IAIHUHQCLTYTSF-UHFFFAOYSA-N","C10H18O",154.135765196,"[M+H]+","15_5",2,2,1,0.894725179726463,0,0,0,"788.575971289759",2,276.901149566641,155.143199630056,1
"CP0663316",177.105216434178,177.109503395424,322.406645025644,325.400528370053,1227.4334123129,"(-)-endo-fenchol","CHEBI:15405","IAIHUHQCLTYTSF-UHFFFAOYSA-N","C10H18O",154.135765196,"[M+Na]+","15_5",0,0,0,0,0,0,0,"946.218691850728",3,323.60438760404,177.108028352434,1
"CP0663849|CP0663692",177.163189713958,177.164439194015,366.121515179371,379.297935977885,1496.0228373294,"(-)-endo-fenchol","CHEBI:15405","IAIHUHQCLTYTSF-UHFFFAOYSA-N","C10H18O",154.135765196,"[M+Na]+|[M+Na]+","15_5",5,0,0,0,0,0,0,"1152.64925589758|1116.0414471131",4,372.410207893194,177.121417368512,2
"CP0665366",177.089107528088,177.092040344438,445.124091579681,448.71089893959,1498.39969545126,"(-)-endo-fenchol","CHEBI:15405","IAIHUHQCLTYTSF-UHFFFAOYSA-N","C10H18O",154.135765196,"[M+Na]+","15_5",3,3,1,0.894817261102318,0,0,0,"1445.07053975722",5,446.91751327394,177.090361248767,1
"CP0665717",177.161741931436,177.163477042409,468.444401547638,473.830625691927,4909.94445742877,"(-)-endo-fenchol","CHEBI:15405","IAIHUHQCLTYTSF-UHFFFAOYSA-N","C10H18O",154.135765196,"[M+Na]+","15_5",5,0,0,0,0,0,0,"1547.56118134006",6,470.83780411295,177.162869281342,1
"CP0665920",177.163287978265,177.163450136124,489.997483601894,492.991607309306,4508.58103010813,"(-)-endo-fenchol","CHEBI:15405","IAIHUHQCLTYTSF-UHFFFAOYSA-N","C10H18O",154.135765196,"[M+Na]+","15_5",2,0,0,0,0,0,0,"1635.69936809278",7,491.194893297977,177.16335742158,1
"CP0669304",155.106098470626,155.107191033122,493.590023832172,513.94634532411,240825.549205235,"(-)-endo-fenchol","CHEBI:15405","IAIHUHQCLTYTSF-UHFFFAOYSA-N","C10H18O",154.135765196,"[M+H]+","15_5",3,0,0,0,0,0,0,"1690.9954635245",8,503.769778360097,155.106724377481,1
"CP0669305",155.106155139827,155.107063129959,579.813436805159,585.797436805173,50748.95592334,"(-)-endo-fenchol","CHEBI:15405","IAIHUHQCLTYTSF-UHFFFAOYSA-N","C10H18O",154.135765196,"[M+H]+","15_5",4,0,0,0,0,0,0,"0",9,582.805436805153,155.106660989404,1
"CP1044695|CP0554077|CP1045022|CP0554069|CP1045008|CP1167627|CP1044329|CP0554288",335.07621617402,335.08033256192,24.2332338451344,34.9950134724434,26891.3102076669,"(-)-epicatechin","CHEBI:90","PFTAWBLQPZVEMU-UKRRQHHQSA-N","C15H14O6",290.079038168,"[M+CHO2]-|[M+Na]+|[M+CHO2]-|[M+H]+|[M-H]-|[M+Na]+|[M-H]-|[M+H]+","14_4",28,17,6,0.625596859432482,0,0,0,"174.892026408394|181.859595483703|205.550720083191|141.938254505569|174.892026408394|181.859595483703|0|206.827398349267",1,27.9908578724802,307.059754430811,8
"CP1046766|CP1190562|CP0556766|CP0556292|CP0556636|CP0556637|CP1046853",335.074841761758,335.078978980665,189.68748396715,214.820352801891,410805.411283828,"(-)-epicatechin","CHEBI:90","PFTAWBLQPZVEMU-UKRRQHHQSA-N","C15H14O6",290.079038168,"[M+CHO2]-|[M-H]-|[M+H]+|[M+Na]+|[M+H]+|[M+H]+|[M-H]-","14_4",45,18,7,0.836570926096111,18,3,3,"589.532062434343|588.802645611555|589.258784540638|589.988939711086|591.446968649892|589.258784540638|588.802645611555",2,194.394241255056,299.946787144324,7
"CP0556874",313.043279457873,313.047276477845,210.78275177618,214.971517945731,4350.01609374025,"(-)-epicatechin","CHEBI:90","PFTAWBLQPZVEMU-UKRRQHHQSA-N","C15H14O6",290.079038168,"[M+Na]+","14_4",3,0,0,0,0,0,0,"623.657350992328",3,213.175950354518,313.045313367352,1
"CP1049128",335.090923539313,335.097863134218,296.145272293965,299.738681574587,1309.06901541138,"(-)-epicatechin","CHEBI:90","PFTAWBLQPZVEMU-UKRRQHHQSA-N","C15H14O6",290.079038168,"[M+CHO2]-","14_4",1,1,1,0.825663767961017,0,0,0,"857.087001825462",4,297.941572686215,335.093604020096,1
"CP0559680",291.074355400537,291.079716012421,308.965712839607,317.33653221843,7545.45496919148,"(-)-epicatechin","CHEBI:90","PFTAWBLQPZVEMU-UKRRQHHQSA-N","C15H14O6",290.079038168,"[M+H]+","14_4",1,0,0,0,0,0,0,"907.385209319535",5,313.150799943712,291.077605045163,1
"CP0560765",313.104244311918,313.10919554334,377.234712675075,382.024891429721,9178.11640365603,"(-)-epicatechin","CHEBI:90","PFTAWBLQPZVEMU-UKRRQHHQSA-N","C15H14O6",290.079038168,"[M+Na]+","14_4",1,0,0,0,0,0,0,"1161.22417010223",6,379.031665490843,313.106474786908,1
"CP0561441|CP0561335|CP1051307|CP0561224|CP1167628",313.069234056584,313.071855686672,408.118289676442,432.276861347354,12012.8698405096,"(-)-epicatechin","CHEBI:90","PFTAWBLQPZVEMU-UKRRQHHQSA-N","C15H14O6",290.079038168,"[M+Na]+|[M+Na]+|[M-H]-|[M+H]+|[M+Na]+","14_4",10,2,2,0.335360901376021,0,0,0,"1354.82574613107|1352.26163164557|1294.09941568752|1291.12047615387|1324.08258212891",7,418.23639637855,303.890117893043,5
"CP0626397",459.139221674199,459.150091655621,394.225474423642,397.221369784053,1239.09144119044,"(-)-epigallocatechin 3-gallate","CHEBI:4806","WMBWREPUVVBILR-WIYYLYMNSA-N","C22H18O11",458.084911396,"[M+H]+","15_2",2,0,0,0,0,0,0,"1230.94586661855",1,396.023694962992,459.145289302956,1
"CP1091241",503.04063061851,503.045148375717,412.943207306851,415.939935804296,2834.43730626897,"(-)-epigallocatechin 3-gallate","CHEBI:4806","WMBWREPUVVBILR-WIYYLYMNSA-N","C22H18O11",458.084911396,"[M+CHO2]-","15_2",5,0,0,0,0,0,0,"1309.26560934434",2,414.741001564831,503.042087188902,1
"CP0628619",459.083418082647,459.091027185584,466.007758834949,469.598571264259,3046.1161059723,"(-)-epigallocatechin 3-gallate","CHEBI:4806","WMBWREPUVVBILR-WIYYLYMNSA-N","C22H18O11",458.084911396,"[M+H]+","15_2",2,2,1,0.768476504506301,0,0,0,"1534.55606815865",3,467.80254074754,459.087135126413,1
"CP1093547",503.088188979063,503.091583650839,572.399266211839,575.391266211805,1872.8987191532,"(-)-epigallocatechin 3-gallate","CHEBI:4806","WMBWREPUVVBILR-WIYYLYMNSA-N","C22H18O11",458.084911396,"[M+CHO2]-","15_2",0,0,0,0,0,0,0,"0",4,574.194266211805,503.090130942093,1
"CP0631538",459.118640572253,459.123697604487,582.768327635379,589.949327635366,19349.4763243103,"(-)-epigallocatechin 3-gallate","CHEBI:4806","WMBWREPUVVBILR-WIYYLYMNSA-N","C22H18O11",458.084911396,"[M+H]+","15_2",0,0,0,0,0,0,0,"0",5,586.359327635379,459.121919310296,1
"CP0632116",481.120478662674,481.133783828045,612.091438746513,615.682327635399,1598.62319467286,"(-)-epigallocatechin 3-gallate","CHEBI:4806","WMBWREPUVVBILR-WIYYLYMNSA-N","C22H18O11",458.084911396,"[M+Na]+","15_2",2,0,0,0,0,0,0,"0",6,613.88732763538,481.124771147545,1
"CP1094736",457.033969350242,457.042269903408,683.116488434065,686.108599545139,941.393866021944,"(-)-epigallocatechin 3-gallate","CHEBI:4806","WMBWREPUVVBILR-WIYYLYMNSA-N","C22H18O11",458.084911396,"[M-H]-","15_2",1,1,1,0.768612372057339,0,0,0,"0",7,684.911599545139,457.03804306386,1
"CP0656302",225.13083553412,225.132954998268,22.086044176174,31.6500149629341,48284.1849278395,"(-)-methyl jasmonate","CHEBI:15929","GEWDNTWNSAZUDX-WQMVXFAESA-N","C13H20O3",224.1412445,"[M+H]+","15_4",0,0,0,0,0,0,0,"0",1,25.677044176174,225.131606189646,1
"CP0656303",225.130227419014,225.131521764366,34.6359265332183,40.0110893548094,35359.7736235579,"(-)-methyl jasmonate","CHEBI:15929","GEWDNTWNSAZUDX-WQMVXFAESA-N","C13H20O3",224.1412445,"[M+H]+","15_4",2,0,0,0,0,0,0,"322.955293956433",2,37.6218912661489,225.130975682747,1
"CP0649333",225.147110649198,225.149456648978,248.084543326674,255.284984067373,23568.8863471985,"(-)-methyl jasmonate","CHEBI:15929","GEWDNTWNSAZUDX-WQMVXFAESA-N","C13H20O3",224.1412445,"[M+H]+","15_4",10,1,1,0.863327365783179,0,0,0,"714.64819730707",3,251.683646583413,225.148543085878,1
"CP0651408|CP0649372|CP1106460",225.1464739686,225.14941826211,266.092106921465,279.885052053314,10803.8881928125,"(-)-methyl jasmonate","CHEBI:15929","GEWDNTWNSAZUDX-WQMVXFAESA-N","C13H20O3",224.1412445,"[M+H]+|[M+Na]+|[M-H]-","15_4",13,2,1,0.287775788594393,0,0,0,"785.029097543291|767.443802608651|787.317820349518",4,273.972670890078,231.793063762967,3
"CP0649959|CP1172414|CP0649656|CP0651406|CP0651409|CP1106608|CP0649892|CP0649889|CP0649560|CP1106675",247.130114509806,247.130812747203,284.075689024535,319.396613973758,107598.488423619,"(-)-methyl jasmonate","CHEBI:15929","GEWDNTWNSAZUDX-WQMVXFAESA-N","C13H20O3",224.1412445,"[M+Na]+|[M+H]+|[M+Na]+|[M+H]+|[M+H]+|[M+CHO2]-|[M+Na]+|[M+H]+|[M+Na]+|[M-H]-","15_4",86,24,8,0.690696185345342,24,0,0,"906.578473897189|842.53922609126|824.711457641182|906.578473897189|868.291078321135|855.414871224295|906.578473897189|906.578473897189|820.749324831861|881.371792342923",5,302.431782692556,238.134689254754,10
"CP1172415",225.142949286121,225.167547913411,327.779003287488,341.55252623635,179140.299427225,"(-)-methyl jasmonate","CHEBI:15929","GEWDNTWNSAZUDX-WQMVXFAESA-N","C13H20O3",224.1412445,"[M+H]+","15_4",5,1,1,0.863327365783179,0,0,0,"998.937460350906",6,337.959181078948,225.148334522859,1
"CP0653256|CP0651634|CP0651831",225.147538288096,225.149167960998,343.94822508371,366.703482209726,149407.214319741,"(-)-methyl jasmonate","CHEBI:15929","GEWDNTWNSAZUDX-WQMVXFAESA-N","C13H20O3",224.1412445,"[M+H]+|[M+Na]+|[M+H]+","15_4",20,11,3,0.863355943048845,6,2,0,"1038.43993940354|1071.01851365955|1071.01851365955",7,353.728911820633,232.507563438792,3
"CP1172416|CP1108907|CP0652694",225.138300670738,225.167796805396,351.133991020028,382.873393302026,740555.074665243,"(-)-methyl jasmonate","CHEBI:15929","GEWDNTWNSAZUDX-WQMVXFAESA-N","C13H20O3",224.1412445,"[M+H]+|[M+CHO2]-|[M+H]+","15_4",20,2,2,0.575551577188786,15,3,2,"1155.01736839822|1143.00890691178|1155.01736839822",8,376.521983767198,239.819960746019,3
"CP0654911|CP0654674",225.146839404975,225.148527476275,489.983953337237,500.762801748505,15343.8158807385,"(-)-methyl jasmonate","CHEBI:15929","GEWDNTWNSAZUDX-WQMVXFAESA-N","C13H20O3",224.1412445,"[M+H]+|[M+Na]+","15_4",20,15,3,0.61824040648796,0,0,0,"1648.80831205023|1648.80831205023",9,494.175998243337,236.138626492173,2
"CP0654912",225.147870632597,225.150678001791,497.768403291097,508.545130344465,18537.3279582238,"(-)-methyl jasmonate","CHEBI:15929","GEWDNTWNSAZUDX-WQMVXFAESA-N","C13H20O3",224.1412445,"[M+H]+","15_4",9,6,1,0.863327365783179,0,0,0,"1696.20265275286",10,504.953945262519,225.148761393602,1
"CP0623857",283.172215769722,283.175971618353,167.274442775372,176.243240436913,21939.7102877788,"(+)-artemisinin","CHEBI:223316","BLUAFEHZUWYNDE-NNWCWBAJSA-N","C15H22O5",282.146723804,"[M+H]+","15_2",1,0,0,0,0,0,0,"561.531803649374",1,171.459464539972,283.174353571904,1
"CP1089777",327.096262230631,327.10124354304,248.58238301929,251.562359282784,1194.83498428532,"(+)-artemisinin","CHEBI:223316","BLUAFEHZUWYNDE-NNWCWBAJSA-N","C15H22O5",282.146723804,"[M+CHO2]-","15_2",0,0,0,0,0,0,0,"710.616128835864",2,250.370267707184,327.098556536315,1
"CP0624547|CP1090113|CP1090114|CP0624510",283.153541418336,283.154503214308,267.871951202557,283.752928016022,31718.9396024992,"(+)-artemisinin","CHEBI:223316","BLUAFEHZUWYNDE-NNWCWBAJSA-N","C15H22O5",282.146723804,"[M+H]+|[M-H]-|[M-H]-|[M+H]+","15_2",17,5,4,0.839704121346716,0,0,0,"791.989055677929|792.733808691229|773.502078370958|770.90038021146",3,274.784984727997,282.146593793475,4
"CP0625433|CP0625434|CP1090574|CP0625520|CP0625519|CP1090423|CP0624841|CP0625416",305.134303914918,305.137345371657,300.211815064834,325.545382105573,17081.2078076204,"(+)-artemisinin","CHEBI:223316","BLUAFEHZUWYNDE-NNWCWBAJSA-N","C15H22O5",282.146723804,"[M+Na]+|[M+Na]+|[M-H]-|[M+H]+|[M+H]+|[M+CHO2]-|[M+H]+|[M+Na]+","15_2",57,38,8,0.838088521351665,0,0,0,"880.079196131981|913.058518903564|936.263453530843|876.118153099513|913.058518903564|916.735826391018|891.962484062013|917.455313234802",4,312.308576406719,296.643896783427,8
"CP0625813",305.156671163439,305.161515748675,352.296103227214,357.685663160672,3176.15392499283,"(+)-artemisinin","CHEBI:223316","BLUAFEHZUWYNDE-NNWCWBAJSA-N","C15H22O5",282.146723804,"[M+Na]+","15_2",1,0,0,0,0,0,0,"1063.90044919393",5,354.691683088828,305.159254610037,1
"CP0628206|CP0626093",283.153506570948,283.154782026649,376.849827458169,391.829400395903,102617.558548385,"(+)-artemisinin","CHEBI:223316","BLUAFEHZUWYNDE-NNWCWBAJSA-N","C15H22O5",282.146723804,"[M+H]+|[M+H]+","15_2",14,3,1,0.41981151258755,5,1,1,"1189.04209902676|1159.75485567784",6,382.24024630418,283.149556463836,2
