chrom_peak_id,mzmin,mzmax,rtmin,rtmax,into,target_ChEBI.name,target_ChEBI,target_InChIKey,target_formula,target_M,adduct,mixture,ms1_adduct_count,ms1_adduct_05_count,isopeak_count,isopeak_sim,ms2_count,ms2_matched_count,ms2_true_count,RTI,rt_regions,rtmed,mzmed,number_of_peaks
CP393809|CP021697|CP023748|CP025068|CP021929,219.0971488,219.0996284,22.07753784,29.99404766,4.70E+04,5-hydroxy-L-tryptophan,CHEBI:17780,LDCYZAJDBXYCGN-VIFPVBQESA-N,C11H12N2O3,220.0847922,[M-H]-|[M+H]+|[M+Na]+|[M+H]+|[M+Na]+,1_1,10,1,1,0.175381112,0,0,0,0|0|0|0|0,1,25.93044022,229.487228,5
CP396003|CP395863|CP636221|CP636265|CP636220|CP395330|CP395675|CP024857,219.0770055,219.077772,33.99176023,55.35512731,1.10E+06,5-hydroxy-L-tryptophan,CHEBI:17780,LDCYZAJDBXYCGN-VIFPVBQESA-N,C11H12N2O3,220.0847922,[M-H]-|[M+CHO2]-|[M+H]+|[M+Na]+|[M+H]+|[M+CHO2]-|[M-H]-|[M+H]+,1_1,72,18,8,0.873284333,24,3,3,359.090344308663|359.090344308663|350.039258190606|350.039258190606|350.039258190606|359.090344308663|359.090344308663|350.039258190606,2,43.09506947,234.3435633,8
CP025091,221.0901252,221.0930467,61.33681967,72.04145836,2.00E+04,5-hydroxy-L-tryptophan,CHEBI:17780,LDCYZAJDBXYCGN-VIFPVBQESA-N,C11H12N2O3,220.0847922,[M+H]+,1_1,3,2,1,0.876905558,0,0,0,419.4279005,3,66.09453421,221.0918592,1
CP026733,243.0621825,243.0658464,271.8128522,275.4332087,1.10E+03,5-hydroxy-L-tryptophan,CHEBI:17780,LDCYZAJDBXYCGN-VIFPVBQESA-N,C11H12N2O3,220.0847922,[M+Na]+,1_1,1,0,0,0,0,0,0,775.940905,4,273.6237021,243.0646199,1
CP027527,221.0484801,221.0520985,367.1360322,370.7271585,1.90E+03,5-hydroxy-L-tryptophan,CHEBI:17780,LDCYZAJDBXYCGN-VIFPVBQESA-N,C11H12N2O3,220.0847922,[M+H]+,1_1,0,0,0,0,0,0,0,1119.377658,5,369.5300382,221.050394,1
CP027886,221.141018,221.1459582,406.0563842,409.0557107,8.60E+02,5-hydroxy-L-tryptophan,CHEBI:17780,LDCYZAJDBXYCGN-VIFPVBQESA-N,C11H12N2O3,220.0847922,[M+H]+,1_1,0,0,0,0,0,0,0,1276.441623,6,407.8531247,221.1432245,1
CP028088,221.1141389,221.1174665,428.2414364,434.2396726,5.00E+03,5-hydroxy-L-tryptophan,CHEBI:17780,LDCYZAJDBXYCGN-VIFPVBQESA-N,C11H12N2O3,220.0847922,[M+H]+,1_1,1,0,0,0,0,0,0,1375.07866,7,431.240469,221.1152975,1
CP028203,221.0946393,221.0962701,443.2385599,448.036882,4.30E+03,5-hydroxy-L-tryptophan,CHEBI:17780,LDCYZAJDBXYCGN-VIFPVBQESA-N,C11H12N2O3,220.0847922,[M+H]+,1_1,2,0,0,0,0,0,0,1435.978177,8,445.6372806,221.095088,1
CP029512,221.1380064,221.140571,551.5703999,554.5611823,1.00E+03,5-hydroxy-L-tryptophan,CHEBI:17780,LDCYZAJDBXYCGN-VIFPVBQESA-N,C11H12N2O3,220.0847922,[M+H]+,1_1,3,0,0,0,0,0,0,1918.853527,9,552.7664486,221.139219,1
CP025418|CP397041|CP022171|CP395017|CP021512|CP636272|CP657407,260.0523936,260.0534258,21.47953784,42.07491733,2.60E+05,alpha-D-glucosamine 6-phosphate,CHEBI:15873,XHMJOUIAFHJHBW-UKFBFLRUSA-N,C6H14NO8P,259.045703,[M+H]+|[M-H]-|[M+Na]+|[M+CHO2]-|[M+Na]+|[M+H]+|[M-H]-,1_1,70,16,7,0.914123692,0,0,0,0|0|0|209.670155722582|0|0|0,1,25.88980334,272.0588834,7
CP024535|CP024603,282.0753323,282.0806147,41.71874158,47.06858871,2.00E+03,alpha-D-glucosamine 6-phosphate,CHEBI:15873,XHMJOUIAFHJHBW-UKFBFLRUSA-N,C6H14NO8P,259.045703,[M+Na]+|[M+H]+,1_1,14,3,1,0.458078942,0,0,0,353.293553333574|366.321943590082,2,44.69061025,271.0395468,2
CP397142,258.0369441,258.0376079,159.5886994,162.5952139,1.10E+03,alpha-D-glucosamine 6-phosphate,CHEBI:15873,XHMJOUIAFHJHBW-UKFBFLRUSA-N,C6H14NO8P,259.045703,[M-H]-,1_1,2,2,1,0.916350997,0,0,0,551.8903544,3,161.3924856,258.0372118,1
CP397856,304.023886,304.0292834,300.2685231,316.3641285,3.30E+04,alpha-D-glucosamine 6-phosphate,CHEBI:15873,XHMJOUIAFHJHBW-UKFBFLRUSA-N,C6H14NO8P,259.045703,[M+CHO2]-,1_1,3,0,0,0,0,0,0,896.801712,4,309.2089123,304.0267011,1
CP027982,282.0807542,282.0859068,407.8531247,418.0458167,1.50E+04,alpha-D-glucosamine 6-phosphate,CHEBI:15873,XHMJOUIAFHJHBW-UKFBFLRUSA-N,C6H14NO8P,259.045703,[M+Na]+,1_1,4,0,0,0,0,0,0,1288.972354,5,410.8529816,282.0832612,1
CP028826,260.0551296,260.057551,501.3225177,504.3148208,9.70E+02,alpha-D-glucosamine 6-phosphate,CHEBI:15873,XHMJOUIAFHJHBW-UKFBFLRUSA-N,C6H14NO8P,259.045703,[M+H]+,1_1,2,0,0,0,0,0,0,1686.023886,6,503.1179804,260.0561566,1
CP023911|CP394989|CP394966|CP025881|CP393836|CP393826,365.1048296,365.1088649,23.27453784,34.22644828,7.30E+04,alpha-D-glucosyl-(1->4)-alpha-D-mannose,CHEBI:47937,GUBGYTABKSRVRQ-DKBJLJRDSA-N,C12H22O11,342.1162115,[M+Na]+|[M-H]-|[M+CHO2]-|[M+Na]+|[M+CHO2]-|[M-H]-,1_1,51,21,6,0.850572737,0,0,0,0|0|0|226.852812536571|0|0,1,27.1367549,364.4497156,6
CP396338,387.114862,387.1176076,84.91531937,87.92987872,7.50E+02,alpha-D-glucosyl-(1->4)-alpha-D-mannose,CHEBI:47937,GUBGYTABKSRVRQ-DKBJLJRDSA-N,C12H22O11,342.1162115,[M+CHO2]-,1_1,2,1,1,0.841894419,0,0,0,453.2107108,2,86.120445,387.1163748,1
CP028546|CP028555|CP028444|CP028445,365.1347221,365.1369505,463.6277527,476.7988267,2.60E+04,alpha-D-glucosyl-(1->4)-alpha-D-mannose,CHEBI:47937,GUBGYTABKSRVRQ-DKBJLJRDSA-N,C12H22O11,342.1162115,[M+Na]+|[M+H]+|[M+H]+|[M+Na]+,1_1,1,0,0,0,0,0,0,1535.78838616619|1540.98630010176|1540.98630010176|1543.5828355724,3,470.0662025,354.1524868,4
CP029750,343.127311,343.1334521,568.9193353,571.9114464,9.20E+02,alpha-D-glucosyl-(1->4)-alpha-D-mannose,CHEBI:47937,GUBGYTABKSRVRQ-DKBJLJRDSA-N,C12H22O11,342.1162115,[M+H]+,1_1,3,0,0,0,0,0,0,0,4,570.7153353,343.1305913,1
CP024771|CP024772|CP021703|CP395455|CP395456|CP395331|CP022841|CP394464|CP020873|CP022656|CP394156|CP636248|CP395125,227.1136754,227.1142942,20.88053784,48.8516508,2.90E+05,carnosine,CHEBI:15727,CQOVPNPJLQNMDC-ZETCQYMHSA-N,C9H14N4O3,226.1065903,[M+H]+|[M+H]+|[M+Na]+|[M-H]-|[M-H]-|[M+CHO2]-|[M+H]+|[M-H]-|[M+H]+|[M+H]+|[M-H]-|[M+H]+|[M+CHO2]-,1_1,71,17,10,0.682825405,33,8,8,0|350.039258190606|0|0|359.090344308663|359.090344308663|122.330552571532|190.575361307978|0|0|0|172.004076091936|315.854598922177,1,30.43564706,234.9484143,13
CP026000,227.0742233,227.0759759,169.1321483,173.3090303,3.10E+03,carnosine,CHEBI:15727,CQOVPNPJLQNMDC-ZETCQYMHSA-N,C9H14N4O3,226.1065903,[M+H]+,1_1,1,0,0,0,0,0,0,558.708977,2,171.519077,227.0750093,1
CP397676,271.1475074,271.1510359,282.3923026,287.1591366,6.30E+03,carnosine,CHEBI:15727,CQOVPNPJLQNMDC-ZETCQYMHSA-N,C9H14N4O3,226.1065903,[M+CHO2]-,1_1,3,0,0,0,0,0,0,815.155295,3,284.776222,271.149208,1
CP027175|CP397889|CP027126,227.1243683,227.1279976,300.8641142,325.2339248,2.30E+04,carnosine,CHEBI:15727,CQOVPNPJLQNMDC-ZETCQYMHSA-N,C9H14N4O3,226.1065903,[M+H]+|[M+CHO2]-|[M+Na]+,1_1,6,0,0,0,0,0,0,929.35974628799|898.792281496478|905.39640287114,4,314.2947543,249.08299,3
CP636268,249.1014772,249.1232932,364.7420555,374.3179204,1.30E+04,carnosine,CHEBI:15727,CQOVPNPJLQNMDC-ZETCQYMHSA-N,C9H14N4O3,226.1065903,[M+Na]+,1_1,2,0,0,0,0,0,0,1109.738206,5,367.1360322,249.1084523,1
CP027734,249.1137641,249.1198289,389.2882019,393.4806151,2.20E+03,carnosine,CHEBI:15727,CQOVPNPJLQNMDC-ZETCQYMHSA-N,C9H14N4O3,226.1065903,[M+Na]+,1_1,3,0,0,0,0,0,0,1206.402292,6,391.0857086,249.1149965,1
CP028114,249.13218,249.1357537,433.039775,436.0390452,7.90E+02,carnosine,CHEBI:15727,CQOVPNPJLQNMDC-ZETCQYMHSA-N,C9H14N4O3,226.1065903,[M+Na]+,1_1,2,0,0,0,0,0,0,1390.306142,7,434.8400174,249.1345764,1
CP393677,528.0280919,528.0390084,25.18404977,28.18168707,1.50E+03,CTP,CHEBI:17677,PCDQPRRSZKQHHS-XVFCMESISA-N,C9H16N3O14P3,482.9845121,[M+CHO2]-,1_1,1,0,0,0,0,0,0,0,1,26.97904977,528.0329031,1
CP395638,482.0145609,482.0276554,44.48999705,47.50815433,1.40E+03,CTP,CHEBI:17677,PCDQPRRSZKQHHS-XVFCMESISA-N,C9H16N3O14P3,482.9845121,[M-H]-,1_1,4,0,0,0,0,0,0,373.5027436,2,45.69748723,482.0216653,1
CP025427,505.9572015,505.9607219,104.7699894,108.3429506,2.00E+03,CTP,CHEBI:17677,PCDQPRRSZKQHHS-XVFCMESISA-N,C9H16N3O14P3,482.9845121,[M+Na]+,1_1,1,0,0,0,0,0,0,475.3062805,3,106.5569073,505.9589629,1
CP398445|CP657514,527.9698085,527.9806495,409.6296473,425.1978991,1.60E+04,CTP,CHEBI:17677,PCDQPRRSZKQHHS-XVFCMESISA-N,C9H16N3O14P3,482.9845121,[M+CHO2]-|[M-H]-,1_1,4,3,2,0.861682683,0,0,0,1330.52816283011|1343.03447039735,4,420.7075277,504.9754544,2
CP394598|CP023838|CP024438|CP023464|CP393974|CP022946|CP394887|CP022787|CP023128|CP024439|CP020739|CP023335,102.0559372,102.0569682,17.88853784,37.55817948,1.00E+05,D-alpha-aminobutyric acid,CHEBI:28797,QWCKQJZIFLGMSD-GSVOUGTGSA-N,C4H9NO2,103.0633285,[M-H]-|[M+H]+|[M+Na]+|[M+H]+|[M-H]-|[M+Na]+|[M+CHO2]-|[M+Na]+|[M+H]+|[M+Na]+|[M+Na]+|[M+Na]+,1_1,46,5,5,0.396177938,24,0,0,0|204.80075761762|0|204.80075761762|0|0|269.089601125481|0|204.80075761762|172.004076091936|0|172.004076091936,1,27.14166479,118.3999726,12
CP027266,126.0549211,126.0562231,334.2213537,337.2150271,8.60E+02,D-alpha-aminobutyric acid,CHEBI:28797,QWCKQJZIFLGMSD-GSVOUGTGSA-N,C4H9NO2,103.0633285,[M+Na]+,1_1,1,0,0,0,0,0,0,985.960143,2,335.4191082,126.0555991,1
CP395543|CP023513|CP025008|CP394729|CP023037|CP395018|CP636328|CP022859,306.0756343,306.0782009,23.27453784,42.312704,4.10E+05,glutathione,CHEBI:16856,RWSXRVCMGQZWBV-WDSKDSINSA-N,C10H17N3O6S,307.0838063,[M-H]-|[M+Na]+|[M+H]+|[M-H]-|[M+H]+|[M-H]-|[M+H]+|[M+Na]+,1_1,61,17,8,0.833498764,36,3,3,257.189395333946|237.866337965439|226.852812536571|221.540101449079|215.82113793739|257.189395333946|226.852812536571|204.80075761762,1,29.97278446,312.8301963,8
CP395260,352.0573221,352.0637299,41.47163157,44.48999705,2.00E+03,glutathione,CHEBI:16856,RWSXRVCMGQZWBV-WDSKDSINSA-N,C10H17N3O6S,307.0838063,[M+CHO2]-,1_1,1,0,0,0,0,0,0,355.4901316,2,42.6792039,352.0616855,1
CP025009,330.0321954,330.0365068,66.68878944,72.63679691,4.00E+03,glutathione,CHEBI:16856,RWSXRVCMGQZWBV-WDSKDSINSA-N,C10H17N3O6S,307.0838063,[M+Na]+,1_1,4,0,0,0,0,0,0,424.354811,3,69.66218393,330.0332372,1
CP025104,308.0413724,308.0461268,80.36912239,84.53369615,3.60E+03,glutathione,CHEBI:16856,RWSXRVCMGQZWBV-WDSKDSINSA-N,C10H17N3O6S,307.0838063,[M+H]+,1_1,3,3,1,0.833418863,0,0,0,441.6067709,4,82.15458688,308.0449643,1
CP397958,352.0730864,352.0766909,318.7499033,330.0880772,2.20E+04,glutathione,CHEBI:16856,RWSXRVCMGQZWBV-WDSKDSINSA-N,C10H17N3O6S,307.0838063,[M+CHO2]-,1_1,1,0,0,0,3,0,0,952.8542522,5,324.7157185,352.0752997,1
CP028026,308.1176387,308.1238779,410.2541098,418.6458462,9.00E+03,glutathione,CHEBI:16856,RWSXRVCMGQZWBV-WDSKDSINSA-N,C10H17N3O6S,307.0838063,[M+H]+,1_1,3,0,0,0,0,0,0,1309.114216,6,415.647464,308.1216327,1
CP028176,330.0292333,330.0342494,442.0386647,445.037861,1.00E+03,glutathione,CHEBI:16856,RWSXRVCMGQZWBV-WDSKDSINSA-N,C10H17N3O6S,307.0838063,[M+Na]+,1_1,2,0,0,0,0,0,0,1425.831948,7,443.2385599,330.0309616,1
CP028372,330.0970158,330.1016281,455.2352377,463.0279899,1.80E+04,glutathione,CHEBI:16856,RWSXRVCMGQZWBV-WDSKDSINSA-N,C10H17N3O6S,307.0838063,[M+Na]+,1_1,4,0,0,0,0,0,0,1486.71812,8,457.6329644,330.0989419,1
CP636378|CP397721|CP393368|CP393997|CP025307|CP396353|CP023254|CP023681,364.0638475,364.0713842,23.38904977,55.39138546,2.80E+05,guanosine 5'-monophosphate,CHEBI:17345,RQFCJASXJCIDSX-UUOKFMHZSA-N,C10H14N5O8P,363.057999,[M+H]+|[M-H]-|[M-H]-|[M-H]-|[M+H]+|[M-H]-|[M+Na]+|[M+H]+,1_1,49,15,7,0.756567554,42,6,3,226.852812536571|245.309828048517|0|0|226.852812536571|245.309828048517|237.866337965439|237.866337965439,1,29.23587691,365.8034645,8
CP395349|CP395472,408.011755,408.0146058,41.47163157,46.30071526,2.50E+03,guanosine 5'-monophosphate,CHEBI:17345,RQFCJASXJCIDSX-UUOKFMHZSA-N,C10H14N5O8P,363.057999,[M+CHO2]-|[M-H]-,1_1,4,1,1,0.43236731,0,0,0,359.090344308663|362.695860913952,2,43.58455274,385.0089529,2
CP029021,386.067976,386.0702097,510.2980547,516.2798257,1.10E+04,guanosine 5'-monophosphate,CHEBI:17345,RQFCJASXJCIDSX-UUOKFMHZSA-N,C10H14N5O8P,363.057999,[M+Na]+,1_1,1,0,0,0,0,0,0,1729.070193,3,512.6912221,386.0691795,1
CP395614|CP024777|CP020829|CP636303|CP023671|CP394620|CP020825,267.0475419,267.0528005,21.47953784,41.47163157,3.90E+05,homocystine,CHEBI:17485,ZTVZLYBCZNMWCF-UHFFFAOYSA-N,C8H16N2O4S2,268.055149,[M-H]-|[M+H]+|[M+Na]+|[M+Na]+|[M+H]+|[M-H]-|[M+H]+,1_1,31,4,4,0.466443088,6,2,2,140.146179779993|0|0|226.852812536571|0|140.146179779993|0,1,26.21072048,274.7715495,7
CP395461|CP024353|CP024557,313.0467756,313.051479,36.36935314,46.47358515,5.10E+03,homocystine,CHEBI:17485,ZTVZLYBCZNMWCF-UHFFFAOYSA-N,C8H16N2O4S2,268.055149,[M+CHO2]-|[M+Na]+|[M+H]+,1_1,16,3,2,0.54024464,0,0,0,362.695860913952|350.039258190606|343.525320944761,2,42.83767964,291.0724809,3
CP024971,291.077785,291.0857127,58.9582667,66.09453421,4.40E+03,homocystine,CHEBI:17485,ZTVZLYBCZNMWCF-UHFFFAOYSA-N,C8H16N2O4S2,268.055149,[M+Na]+,1_1,1,0,0,0,0,0,0,413.6794599,3,61.93200207,291.0826808,1
CP026911|CP397686,291.0382677,291.0402984,285.9672494,298.8415246,1.10E+03,homocystine,CHEBI:17485,ZTVZLYBCZNMWCF-UHFFFAOYSA-N,C8H16N2O4S2,268.055149,[M+Na]+|[M-H]-,1_1,0,0,0,0,0,0,0,852.834400111086|825.110975303586,4,292.6984589,279.0172743,2
CP027139,291.0757707,291.0789753,309.6417314,320.4382319,1.70E+04,homocystine,CHEBI:17485,ZTVZLYBCZNMWCF-UHFFFAOYSA-N,C8H16N2O4S2,268.055149,[M+Na]+,1_1,1,0,0,0,0,0,0,907.5738685,5,313.8409345,291.0773863,1
CP400309,313.0914818,313.093958,683.9876425,686.9796425,8.00E+02,homocystine,CHEBI:17485,ZTVZLYBCZNMWCF-UHFFFAOYSA-N,C8H16N2O4S2,268.055149,[M+CHO2]-,1_1,1,0,0,0,0,0,0,0,6,685.7826425,313.0920307,1
CP394611|CP024898|CP022144|CP393799|CP021891|CP023016|CP657380|CP022652|CP022145|CP393445|CP023591|CP394609|CP023592|CP395095|CP023492|CP023816|CP395606,174.0876226,174.0889291,20.88053784,40.26402744,4.50E+05,L-citrulline,CHEBI:16349,RHGKLRLOHDJJDR-BYPYZUCNSA-N,C6H13N3O3,175.0956913,[M-H]-|[M+H]+|[M+Na]+|[M-H]-|[M+H]+|[M+Na]+|[M-H]-|[M+Na]+|[M+Na]+|[M-H]-|[M+H]+|[M-H]-|[M+H]+|[M-H]-|[M+Na]+|[M+H]+|[M-H]-,1_1,90,19,13,0.703882104,111,19,19,0|0|0|0|0|204.80075761762|221.540101449079|0|0|0|172.004076091936|221.540101449079|0|280.968974047592|259.911620362328|248.89778321347|269.089601125481,1,27.97019484,181.7280413,17
CP395610|CP395676|CP636166|CP395452|CP024124|CP395607,220.0897165,220.0948059,39.93490153,48.25762147,4.00E+04,L-citrulline,CHEBI:16349,RHGKLRLOHDJJDR-BYPYZUCNSA-N,C6H13N3O3,175.0956913,[M+CHO2]-|[M+CHO2]-|[M+H]+|[M+CHO2]-|[M+H]+|[M-H]-,1_1,10,8,3,0.460214367,0,0,0,362.695860913952|359.090344308663|350.039258190606|359.090344308663|350.039258190606|362.695860913952,2,43.35892363,197.7470725,6
CP396552,174.0390695,174.0412184,101.7925465,104.8049367,7.80E+02,L-citrulline,CHEBI:16349,RHGKLRLOHDJJDR-BYPYZUCNSA-N,C6H13N3O3,175.0956913,[M-H]-,1_1,0,0,0,0,0,0,0,479.0587985,3,103.5998266,174.0404093,1
CP026139,198.086615,198.0910181,193.6169867,196.6065167,8.10E+02,L-citrulline,CHEBI:16349,RHGKLRLOHDJJDR-BYPYZUCNSA-N,C6H13N3O3,175.0956913,[M+Na]+,1_1,1,0,0,0,0,0,0,588.5008752,4,195.4103918,198.0878455,1
CP026354,198.1266105,198.1290637,218.7629969,223.5625595,1.40E+04,L-citrulline,CHEBI:16349,RHGKLRLOHDJJDR-BYPYZUCNSA-N,C6H13N3O3,175.0956913,[M+Na]+,1_1,0,0,0,0,0,0,0,638.364503,5,221.1623052,198.1276309,1
CP021672|CP024863|CP395169|CP021673|CP023134|CP394138|CP023763|CP636094|CP021497|CP023700|CP022602|CP022785,142.0461219,142.0478194,20.28253784,38.74702649,4.30E+05,L-homoserine,CHEBI:15699,UKAUYVFTDYCKQA-VKHMYHEASA-N,C4H9NO3,119.0582431,[M+Na]+|[M+H]+|[M-H]-|[M+Na]+|[M+H]+|[M-H]-|[M+H]+|[M+H]+|[M+Na]+|[M+H]+|[M+H]+|[M+H]+,1_1,75,24,12,0.947962028,36,0,0,0|0|0|0|122.330552571532|0|270.945860730457|0|0|0|122.330552571532|204.80075761762,1,26.38013607,125.22757,12
CP395781|CP395992|CP024122|CP024902|CP395592|CP395672|CP024121|CP395952|CP024975|CP024582,164.0462831,164.0485235,40.52984041,66.68878944,1.40E+04,L-homoserine,CHEBI:15699,UKAUYVFTDYCKQA-VKHMYHEASA-N,C4H9NO3,119.0582431,[M+CHO2]-|[M+CHO2]-|[M+Na]+|[M+H]+|[M-H]-|[M+CHO2]-|[M+Na]+|[M+CHO2]-|[M+Na]+|[M+H]+,1_1,11,3,2,0.189506261,3,0,0,377.102707991623|406.823698404997|350.039258190606|404.646893743605|377.102707991623|377.102707991623|346.779552915477|377.102707991623|417.785235826878|366.321943590082,2,49.13511768,144.0536781,10
CP025757,120.0780439,120.0811769,126.8095833,129.7885262,6.70E+02,L-homoserine,CHEBI:15699,UKAUYVFTDYCKQA-VKHMYHEASA-N,C4H9NO3,119.0582431,[M+H]+,1_1,0,0,0,0,0,0,0,505.1858514,3,128.5967417,120.0801991,1
CP027270,120.0903327,120.0909638,334.8198631,337.814096,1.30E+03,L-homoserine,CHEBI:15699,UKAUYVFTDYCKQA-VKHMYHEASA-N,C4H9NO3,119.0582431,[M+H]+,1_1,1,0,0,0,0,0,0,990.3105596,4,336.6166909,120.0905716,1
CP400555,118.0040953,118.0053487,636.1064203,653.4614203,3.80E+05,L-homoserine,CHEBI:15699,UKAUYVFTDYCKQA-VKHMYHEASA-N,C4H9NO3,119.0582431,[M-H]-,1_1,1,0,0,0,6,0,0,0,5,649.2723092,118.0048309,1
CP024817|CP394812|CP021890|CP393442|CP021298|CP020870|CP023479|CP393336,147.1125531,147.1131471,19.68364895,38.15210377,5.00E+05,L-lysine,CHEBI:18019,KDXKERNSBIXSRK-YFKPBYRVSA-N,C6H14N2O2,146.1055277,[M+H]+|[M-H]-|[M+Na]+|[M-H]-|[M+H]+|[M+Na]+|[M+H]+|[M-H]-,1_1,52,21,8,0.926203934,9,3,3,0|0|0|0|0|0|0|0,1,24.21534092,151.8618541,8
CP024520|CP395305,147.0613664,147.0659303,40.52984041,45.87958114,6.10E+03,L-lysine,CHEBI:18019,KDXKERNSBIXSRK-YFKPBYRVSA-N,C6H14N2O2,146.1055277,[M+H]+|[M-H]-,1_1,4,2,1,0.463052636,0,0,0,350.039258190606|359.090344308663,2,43.09506947,146.0567391,2
CP026495,147.1088877,147.1128265,240.9898279,243.9994298,6.10E+02,L-lysine,CHEBI:18019,KDXKERNSBIXSRK-YFKPBYRVSA-N,C6H14N2O2,146.1055277,[M+H]+,1_1,3,0,0,0,0,0,0,687.1753477,3,242.193678,147.1104482,1
CP026820|CP026772,147.1170111,147.1187684,278.4423285,287.4417807,8.00E+02,L-lysine,CHEBI:18019,KDXKERNSBIXSRK-YFKPBYRVSA-N,C6H14N2O2,146.1055277,[M+H]+|[M+Na]+,1_1,10,0,0,0,0,0,0,810.732354028666|795.34828867064,4,282.6429827,158.1112652,2
CP027524,147.063988,147.0662446,367.1360322,371.9243247,3.50E+03,L-lysine,CHEBI:18019,KDXKERNSBIXSRK-YFKPBYRVSA-N,C6H14N2O2,146.1055277,[M+H]+,1_1,2,0,0,0,0,0,0,1116.966058,5,368.9311054,147.065198,1
CP027910,169.0440086,169.0454963,408.4561793,411.4517857,1.00E+03,L-lysine,CHEBI:18019,KDXKERNSBIXSRK-YFKPBYRVSA-N,C6H14N2O2,146.1055277,[M+Na]+,1_1,4,0,0,0,0,0,0,1283.966171,6,409.6545013,169.0450438,1
CP031168,147.0913388,147.0919332,592.8573353,601.8334464,7.60E+04,L-lysine,CHEBI:18019,KDXKERNSBIXSRK-YFKPBYRVSA-N,C6H14N2O2,146.1055277,[M+H]+,1_1,8,8,1,0.926105272,0,0,0,0,7,595.2513353,147.091674,1
CP395149|CP021495|CP636086|CP394602|CP023468|CP022402|CP394603|CP030436|CP022401|CP020677,116.0711804,116.0720629,17.88853784,86.91397165,2.00E+06,L-valine,CHEBI:16414,KZSNJWFQEVHDMF-BYPYZUCNSA-N,C5H11NO2,117.0789786,[M-H]-|[M+Na]+|[M+H]+|[M-H]-|[M+H]+|[M+H]+|[M-H]-|[M+H]+|[M+H]+|[M+H]+,1_1,45,11,10,0.93957467,53,8,7,221.540101449079|0|172.004076091936|221.540101449079|172.004076091936|172.004076091936|221.540101449079|172.004076091936|172.004076091936|0,1,27.37894314,119.6825841,10
CP395663,162.049734,162.0518508,44.48999705,48.11236518,9.10E+04,L-valine,CHEBI:16414,KZSNJWFQEVHDMF-BYPYZUCNSA-N,C5H11NO2,117.0789786,[M+CHO2]-,1_1,0,0,0,0,6,1,1,377.102708,2,46.30071526,162.0512033,1
CP636087,118.0857715,118.0867725,102.3892741,222.3623267,5.60E+06,L-valine,CHEBI:16414,KZSNJWFQEVHDMF-BYPYZUCNSA-N,C5H11NO2,117.0789786,[M+H]+,1_1,4,1,1,0.939503592,42,2,0,476.1279768,3,107.1519099,118.0862513,1
CP025758,140.0708615,140.0724426,126.8095833,129.7885262,9.50E+02,L-valine,CHEBI:16414,KZSNJWFQEVHDMF-BYPYZUCNSA-N,C5H11NO2,117.0789786,[M+Na]+,1_1,4,0,0,0,0,0,0,505.1858514,4,128.5967417,140.0715574,1
CP636088,118.0856829,118.0870426,239.7862306,547.9827658,1.20E+07,L-valine,CHEBI:16414,KZSNJWFQEVHDMF-BYPYZUCNSA-N,C5H11NO2,117.0789786,[M+H]+,1_1,4,1,1,0.939503592,96,4,2,854.8409745,5,298.2419358,118.086355,1
CP636089,118.085619,118.0869293,547.9827658,606.024002,1.40E+06,L-valine,CHEBI:16414,KZSNJWFQEVHDMF-BYPYZUCNSA-N,C5H11NO2,117.0789786,[M+H]+,1_1,5,1,1,0.939503592,15,4,2,1915.828113,6,552.1688688,118.0863962,1
CP023874|CP395307|CP636178|CP021921|CP636177|CP022654|CP394984|CP023925|CP023952|CP023967|CP021503,211.1044574,211.10597,21.47953784,44.69059821,1.70E+06,N(6)-acetyl-L-lysine,CHEBI:17752,DTERQYGMUDWYAZ-ZETCQYMHSA-N,C8H16N2O3,188.1160924,[M+Na]+|[M-H]-|[M+H]+|[M+Na]+|[M+H]+|[M+Na]+|[M-H]-|[M+H]+|[M+Na]+|[M+H]+|[M+Na]+,1_1,61,17,9,0.739578403,21,15,15,122.330552571532|221.540101449079|172.004076091936|0|122.330552571532|122.330552571532|209.670155722582|172.004076091936|314.216815358644|314.216815358644|0,1,28.8314054,198.7436555,11
CP025920,211.1140493,211.1164139,151.8381247,155.4153145,2.00E+03,N(6)-acetyl-L-lysine,CHEBI:17752,DTERQYGMUDWYAZ-ZETCQYMHSA-N,C8H16N2O3,188.1160924,[M+Na]+,1_1,2,0,0,0,0,0,0,536.3970711,2,153.6262672,211.1155928,1
CP026253,189.0984698,189.1022824,209.7736316,214.5664572,3.60E+03,N(6)-acetyl-L-lysine,CHEBI:17752,DTERQYGMUDWYAZ-ZETCQYMHSA-N,C8H16N2O3,188.1160924,[M+H]+,1_1,4,0,0,0,0,0,0,617.4948938,3,212.1701124,189.1003746,1
CP397556,187.0960844,187.0980881,243.9330812,253.4093607,2.00E+04,N(6)-acetyl-L-lysine,CHEBI:17752,DTERQYGMUDWYAZ-ZETCQYMHSA-N,C8H16N2O3,188.1160924,[M-H]-,1_1,0,0,0,0,0,0,0,707.3583376,4,248.085079,187.0972332,1
CP026926,211.1292928,211.1327027,293.4414773,300.6414125,1.80E+03,N(6)-acetyl-L-lysine,CHEBI:17752,DTERQYGMUDWYAZ-ZETCQYMHSA-N,C8H16N2O3,188.1160924,[M+Na]+,1_1,1,0,0,0,0,0,0,854.8409745,5,298.2419358,211.1309892,1
