"chrom_peak_id","mz","rt","mzmin","mzmax","rtmin","rtmax","into","target_ChEBI.name","target_ChEBI","target_InChIKey","target_formula","target_M","adduct","score","ppm_error","polarity","mixture","adduct_mz","adduct_formula","ms1_adduct_count","ms1_adduct_05_count","isopeak_count","isopeak_sim","ms2_count","ms2_matched_count","ms2_true_count","RTI","rt_regions"
"CP084819",120.033640605246,26.1460632862179,120.032555631421,120.034953205782,24.3510632861979,27.9296807285529,1691.39950213623,"(2R)-2-amino-3-methoxypropanoic acid","0","KNTFCRCCPLEUQZ-GSVOUGTGSA-N","C4H9NO3",119.058243147999,"[M+H]+",-0.0318785427529775,265.509556608691,"pos","1_5",120.065519147999,"C4H10NO3",9,1,1,0.947531305510868,6,0,0,0,1
"CP088879",142.094593059864,249.518788033374,142.09297041252,142.095904495491,247.707675641108,250.727444151288,784.937868934826,"(2R)-2-amino-3-methoxypropanoic acid","0","KNTFCRCCPLEUQZ-GSVOUGTGSA-N","C4H9NO3",119.058243147999,"[M+Na]+",0.047129911864829,331.789887832945,"pos","1_5",142.047463147999,"C4H9NO3Na",2,0,0,0,0,0,0,704.509653875185,4
"CP441104",118.004718275594,647.929657731574,118.00400340428,118.005449946375,643.141657731574,653.315657731588,251808.861442383,"(2R)-2-amino-3-methoxypropanoic acid","0","KNTFCRCCPLEUQZ-GSVOUGTGSA-N","C4H9NO3",119.058243147999,"[M-H]-",-0.046248872405414,391.770381240777,"neg","1_5",118.050967147999,"C4H8NO3",0,0,0,0,5,0,0,0,7
"CP090573",120.01601147355,445.330159292625,120.01541814867,120.017303318361,444.131017295925,447.129264674935,895.345389947399,"(2R)-2-amino-3-methoxypropanoic acid","0","KNTFCRCCPLEUQZ-GSVOUGTGSA-N","C4H9NO3",119.058243147999,"[M+H]+",-0.049507674449103,412.338819674592,"pos","1_5",120.065519147999,"C4H10NO3",0,0,0,0,0,0,0,1434.83771881067,6
"CP561679",167.035053777179,100.882990755977,167.034600774995,167.035542035327,96.6696088112244,108.104246648713,620282.030837017,"(3,4-dihydroxyphenyl)acetic acid","CHEBI:41941","CFFZDZCDUFSOFZ-UHFFFAOYSA-N","C8H8O4",168.042258736,"[M-H]-",7.10411789839327e-05,0.42530718907077,"neg","2_8",167.034982736,"C8H7O4",8,1,1,0.909467145003601,6,1,0,474.273136803788,4
"CP269034",169.049368883227,104.942585943146,169.048961697804,169.049788989954,100.786956949896,109.099134836758,42608.9326190186,"(3,4-dihydroxyphenyl)acetic acid","CHEBI:41941","CFFZDZCDUFSOFZ-UHFFFAOYSA-N","C8H8O4",168.042258736,"[M+H]+",-0.000165852772937569,0.981089792388822,"pos","2_8",169.049534736,"C8H9O4",7,3,1,0.909467145003601,0,0,0,471.750369394608,4
"CP268931",191.031703861215,104.942585943146,191.030000575429,191.032371664452,101.974329567927,107.317925180276,16233.0318714615,"(3,4-dihydroxyphenyl)acetic acid","CHEBI:41941","CFFZDZCDUFSOFZ-UHFFFAOYSA-N","C8H8O4",168.042258736,"[M+Na]+",0.000225125214740274,1.17847182165925,"pos","2_8",191.031478736,"C8H8O4Na",7,5,1,0.909467145003601,0,0,0,471.750369394608,4
"CP269608",191.034360595738,144.161680330617,191.032884554341,191.036475162926,139.405915429127,150.107292029214,9979.61658257694,"(3,4-dihydroxyphenyl)acetic acid","CHEBI:41941","CFFZDZCDUFSOFZ-UHFFFAOYSA-N","C8H8O4",168.042258736,"[M+Na]+",0.00288185973849409,15.0857845919558,"pos","2_8",191.031478736,"C8H8O4Na",2,0,0,0,0,0,0,523.360843679131,6
"CP270456",169.04623530965,205.564205291977,169.045921927857,169.046953583119,204.366762284373,207.360394173959,983.402703815167,"(3,4-dihydroxyphenyl)acetic acid","CHEBI:41941","CFFZDZCDUFSOFZ-UHFFFAOYSA-N","C8H8O4",168.042258736,"[M+H]+",-0.00329942634968461,19.5175121590085,"pos","2_8",169.049534736,"C8H9O4",1,0,0,0,0,0,0,600.931129994354,8
"CP566300",167.028695471174,652.851337365711,167.028534986283,167.029188752824,650.457337365711,654.646337365691,1048.2865298643,"(3,4-dihydroxyphenyl)acetic acid","CHEBI:41941","CFFZDZCDUFSOFZ-UHFFFAOYSA-N","C8H8O4",168.042258736,"[M-H]-",-0.00628726482565867,37.6404075522056,"neg","2_8",167.034982736,"C8H7O4",2,1,1,0.909467145003601,0,0,0,0,12
