"mz","rt","mzmin","mzmax","rtmin","rtmax","compound_name","ChEBI","InChIKey","formula","adduct","polarity","matched_to_library","RTI","mixture"
145.062221635033,23.5236542025573,145.061854358193,145.075656550615,21.6966550150773,28.3323209085973,"L-glutamine","CHEBI:18050","ZDXPYRJPNDTMRX-VKHMYHEASA-N","C5H10N2O3","[M-H]-","neg",FALSE,0,"1_5"
154.062681456665,22.7903234329761,154.062416984364,154.063205614226,20.2701019611828,25.5321017272428,"L-histidine","CHEBI:15971","HNDVDQJCIGZPNO-YFKPBYRVSA-N","C6H9N3O2","[M-H]-","neg",FALSE,0,"1_6"
156.077546811305,21.6001052306171,156.048950195312,156.146713256836,18.1715491062571,31.3990665738262,"L-histidine","CHEBI:15971","HNDVDQJCIGZPNO-YFKPBYRVSA-N","C6H9N3O2","[M+H]+","pos",FALSE,0,"1_6"
178.059730152139,21.8281055138638,178.058486938477,178.073406530425,18.1715491062571,25.0235889847783,"L-histidine","CHEBI:15971","HNDVDQJCIGZPNO-YFKPBYRVSA-N","C6H9N3O2","[M+Na]+","pos",FALSE,0,"1_6"
200.081093436648,25.7603241371428,200.070650716071,200.088392320515,23.2473231720028,28.7397924591304,"L-histidine","CHEBI:15971","HNDVDQJCIGZPNO-YFKPBYRVSA-N","C6H9N3O2","[M+CHO2]-","neg",FALSE,0,"1_6"
189.135140944654,21.9807455321948,189.134721228393,189.135367271654,19.4657454272948,24.7199604351448,"L-homoarginine","CHEBI:27747","QUOGESRFPZDMMT-YFKPBYRVSA-N","C7H16N4O2","[M+H]+","pos",FALSE,0,"1_4"
211.115564213664,21.7517456791148,211.071578932229,211.116448627971,18.7807450076948,26.313070276111,"L-homoarginine","CHEBI:27747","QUOGESRFPZDMMT-YFKPBYRVSA-N","C7H16N4O2","[M+Na]+","pos",FALSE,0,"1_4"
187.111771332123,22.6989461592049,187.080888112386,187.117344077191,19.2665012291249,27.7342799912916,"L-homoarginine","CHEBI:27747","QUOGESRFPZDMMT-YFKPBYRVSA-N","C7H16N4O2","[M-H]-","neg",FALSE,0,"1_4"
233.098815104783,22.2419460228049,233.090358011302,233.110672512396,20.4105027130382,23.8409467152049,"L-homoarginine","CHEBI:27747","QUOGESRFPZDMMT-YFKPBYRVSA-N","C7H16N4O2","[M+CHO2]-","neg",FALSE,0,"1_4"
190.119000535973,23.5797444364748,190.050892942667,190.119355831383,21.0657456895748,26.7682327153471,"L-homocitrulline","CHEBI:17443","XIGSAGMEBXLVJJ-YFKPBYRVSA-N","C7H15N3O3","[M+H]+","pos",FALSE,0,"1_2"
188.103634806268,24.0857092065768,188.102248668617,188.104424493256,21.3427080236701,25.6857094688101,"L-homocitrulline","CHEBI:17443","XIGSAGMEBXLVJJ-YFKPBYRVSA-N","C7H15N3O3","[M-H]-","neg",FALSE,0,"1_2"
212.099930198751,23.1227460881948,212.046173095703,212.136520385742,20.6087455531748,39.9915949849929,"L-homocitrulline","CHEBI:17443","XIGSAGMEBXLVJJ-YFKPBYRVSA-N","C7H15N3O3","[M+Na]+","pos",FALSE,0,"1_2"
234.136817259222,25.4567082249101,234.106597105941,234.155255244328,21.8017084919501,27.5215976956701,"L-homocitrulline","CHEBI:17443","XIGSAGMEBXLVJJ-YFKPBYRVSA-N","C7H15N3O3","[M+CHO2]-","neg",FALSE,0,"1_2"
118.051337205089,23.6368125159527,118.039756774902,118.052837235139,20.6659227092127,26.8371450383527,"L-homoserine","CHEBI:15699","UKAUYVFTDYCKQA-VKHMYHEASA-N","C4H9NO3","[M-H]-","neg",FALSE,0,"1_1"
120.064239508459,23.3507445833348,120.058194085525,120.065529419698,19.6947452804348,24.9471118518279,"L-homoserine","CHEBI:15699","UKAUYVFTDYCKQA-VKHMYHEASA-N","C4H9NO3","[M+H]+","pos",FALSE,0,"1_1"
120.07910382864,243.169645919207,120.059199928425,120.082216985538,240.632007571399,246.401608935998,"L-homoserine","CHEBI:15699","UKAUYVFTDYCKQA-VKHMYHEASA-N","C4H9NO3","[M+H]+","pos",FALSE,731.451904384869,"1_1"
120.080389538966,282.937929586036,120.078268563043,120.083111424844,279.733973350487,286.370327206908,"L-homoserine","CHEBI:15699","UKAUYVFTDYCKQA-VKHMYHEASA-N","C4H9NO3","[M+H]+","pos",FALSE,855.985670846681,"1_1"
164.021399412525,42.8725080403133,164.020409696255,164.023414704772,39.6691302497477,44.7032681545667,"L-homoserine","CHEBI:15699","UKAUYVFTDYCKQA-VKHMYHEASA-N","C4H9NO3","[M+CHO2]-","neg",FALSE,420.14590053173,"1_1"
164.0917059893,22.2659231701327,164.078971719226,164.09491897743,20.6659227092127,24.321923998926,"L-homoserine","CHEBI:15699","UKAUYVFTDYCKQA-VKHMYHEASA-N","C4H9NO3","[M+CHO2]-","neg",FALSE,0,"1_1"
164.021159495234,67.6520677704082,164.017006950685,164.024082905901,63.7605874506169,70.1701650587388,"L-homoserine","CHEBI:15699","UKAUYVFTDYCKQA-VKHMYHEASA-N","C4H9NO3","[M+CHO2]-","neg",FALSE,452.568209941879,"1_1"
118.018045921982,74.0616113304643,118.014031286702,118.025279024077,71.7726402214167,76.122443636347,"L-homoserine","CHEBI:15699","UKAUYVFTDYCKQA-VKHMYHEASA-N","C4H9NO3","[M-H]-","neg",FALSE,460.954646454291,"1_1"
142.092038182237,282.937929586036,142.080718994141,142.105604467403,279.276101623312,286.370327206908,"L-homoserine","CHEBI:15699","UKAUYVFTDYCKQA-VKHMYHEASA-N","C4H9NO3","[M+Na]+","pos",FALSE,855.985670846681,"1_1"
132.10168408729,34.7484813435307,132.100357055664,132.102554129316,32.0115810602437,38.3976066782152,"L-isoleucine","CHEBI:17191","AGPKZVBTJJNPAG-WHFBIAKZSA-N","C6H13NO2","[M+H]+","pos",FALSE,0,"2_8"
130.088022486844,34.9629044865135,130.086595426363,130.089770354102,30.6145237275529,38.6255261013571,"L-isoleucine","CHEBI:17191","AGPKZVBTJJNPAG-WHFBIAKZSA-N","C6H13NO2","[M-H]-","neg",FALSE,0,"2_8"
169.094917398267,21.5237453958548,169.088455200195,169.164169311523,19.4657454272948,25.4025180755232,"L-lysine","CHEBI:18019","KDXKERNSBIXSRK-YFKPBYRVSA-N","C6H14N2O2","[M+Na]+","pos",FALSE,0,"1_1"
147.112312808508,21.5237453958548,147.111401236399,147.11346342232,17.8667447349548,26.0849883156209,"L-lysine","CHEBI:18019","KDXKERNSBIXSRK-YFKPBYRVSA-N","C6H14N2O2","[M+H]+","pos",FALSE,0,"1_1"
145.097130850085,22.037811823606,145.054441081944,145.100128173475,19.980701553726,24.321923998926,"L-lysine","CHEBI:18019","KDXKERNSBIXSRK-YFKPBYRVSA-N","C6H14N2O2","[M-H]-","neg",FALSE,0,"1_1"
148.044608720017,26.9912379791226,148.040237129748,148.07227573636,23.5630146473426,31.5665421423685,"L-methionine","CHEBI:16643","FFEARJCKVFRZRR-BYPYZUCNSA-N","C5H11NO2S","[M-H]-","neg",FALSE,0,"2_2"
150.059921477374,26.6735106987352,150.053237588819,150.073497119862,22.7945863042101,28.9515963169741,"L-methionine","CHEBI:16643","FFEARJCKVFRZRR-BYPYZUCNSA-N","C5H11NO2S","[M+H]+","pos",FALSE,202.771160702344,"2_2"
166.053317129542,23.1991055255971,166.033357856649,166.053873105379,21.3711053774771,25.9342639638047,"L-methionine S-oxide","CHEBI:17016","QEFRNWWLZKMPFJ-YGVKFDHGSA-N","C5H11NO3S","[M+H]+","pos",FALSE,0,"1_6"
188.036725493251,22.9708831157438,187.981567382812,188.052368164062,21.1423276509771,26.3895343867703,"L-methionine S-oxide","CHEBI:17016","QEFRNWWLZKMPFJ-YGVKFDHGSA-N","C5H11NO3S","[M+Na]+","pos",FALSE,0,"1_6"
166.086060100855,52.6360685179868,166.070983886719,166.086669921875,41.4699982460871,60.6991157567242,"L-phenylalanine","CHEBI:17295","COLNVLDHVKWLRT-QMMMGPOBSA-N","C9H11NO2","[M+H]+","pos",FALSE,292.87187506435,"2_1"
164.070876572015,53.1724242006747,164.070013095423,164.071767106265,49.9687131495631,58.6658733999238,"L-phenylalanine","CHEBI:17295","COLNVLDHVKWLRT-QMMMGPOBSA-N","C9H11NO2","[M-H]-","neg",FALSE,431.495656666918,"2_1"
188.061652220705,52.40802904606,188.049511423533,188.068643887827,46.9362995311715,57.1947175693301,"L-phenylalanine","CHEBI:17295","COLNVLDHVKWLRT-QMMMGPOBSA-N","C9H11NO2","[M+Na]+","pos",FALSE,292.080662028152,"2_1"
116.070734723132,24.1798094505952,116.05572538738,116.072090148926,21.6668098762618,26.4624827231159,"L-proline","CHEBI:17203","ONIBWKKTOPOVIA-BYPYZUCNSA-N","C5H9NO2","[M+H]+","pos",FALSE,0,"2_3"
160.04167905468,25.5904659506846,160.039531270137,160.048122630966,23.3040206509313,28.1042429683046,"L-proline","CHEBI:17203","ONIBWKKTOPOVIA-BYPYZUCNSA-N","C5H9NO2","[M+CHO2]-","neg",FALSE,0,"2_3"
118.050489285119,23.7043233084028,118.042282104492,118.051631533794,19.5835452642961,25.5321017272428,"L-threonine","CHEBI:16857","AYFVYJQAPQTCCC-GBXIJSLDSA-N","C4H9NO3","[M-H]-","neg",FALSE,0,"1_6"
120.066256129061,22.9708831157438,120.064118113318,120.072900830764,20.4565497881371,24.7961791276378,"L-threonine","CHEBI:16857","AYFVYJQAPQTCCC-GBXIJSLDSA-N","C4H9NO3","[M+H]+","pos",FALSE,0,"1_6"
141.998573709629,22.2851056502171,141.994589395452,142.011673510063,20.6853275145904,24.5690177971813,"L-threonine","CHEBI:16857","AYFVYJQAPQTCCC-GBXIJSLDSA-N","C4H9NO3","[M+Na]+","pos",FALSE,0,"1_6"
777.693032973043,304.199378553853,777.69183635124,777.697029232254,300.798773041369,315.42142985312,"L-thyroxine","CHEBI:18332","XUIIKFGFIJCVMT-LBPRGKRZSA-N","C15H11I4NO4","[M+H]+","pos",FALSE,833.255050439288,"3_1"
775.680757277326,305.49875462088,775.67482293307,775.796988351004,303.036974069146,311.683219058175,"L-thyroxine","CHEBI:18332","XUIIKFGFIJCVMT-LBPRGKRZSA-N","C15H11I4NO4","[M-H]-","neg",FALSE,945.842130692773,"3_1"
203.082548556202,96.494852016958,203.079635620117,203.086029052734,88.2501388506573,112.722596026455,"L-tryptophan","CHEBI:16828","QIVBCDIJIAJPQS-VIFPVBQESA-N","C11H12N2O2","[M-H]-","neg",FALSE,490.306962578232,"1_2"
205.097318873917,99.3211323805391,205.096243326251,205.098688846049,96.3568740540401,109.587996772334,"L-tryptophan","CHEBI:16828","QIVBCDIJIAJPQS-VIFPVBQESA-N","C11H12N2O2","[M+H]+","pos",FALSE,453.559591042711,"1_2"
227.080210744727,99.7772669897417,227.078337427901,227.082063903549,96.1283223962055,104.796113742579,"L-tryptophan","CHEBI:16828","QIVBCDIJIAJPQS-VIFPVBQESA-N","C11H12N2O2","[M+Na]+","pos",FALSE,455.133970949251,"1_2"
202.097900115583,73.2717969035446,202.095413208008,202.099326139865,70.2912247931881,79.9244887167463,"L-tryptophanamide","CHEBI:16533","JLSKPBDKNIXMBS-VIFPVBQESA-N","C11H13N3O","[M-H]-","neg",FALSE,446.508936561911,"2_4"
204.113870247045,75.5845731126833,204.11290273677,204.114968141767,67.1444816980923,88.3637389899006,"L-tryptophanamide","CHEBI:16533","JLSKPBDKNIXMBS-VIFPVBQESA-N","C11H13N3O","[M+H]+","pos",FALSE,373.367337246676,"2_4"
228.047070811521,251.300054958156,228.045767920658,228.050532160081,247.189008482992,258.152687393321,"lipoamide","CHEBI:17460","FCCDDURTIIUXBY-UHFFFAOYSA-N","C8H15NOS2","[M+Na]+","pos",FALSE,755.767442024118,"2_6"
206.06863572793,251.300054958156,206.066839635498,206.087944738351,249.244573477125,253.583856521661,"lipoamide","CHEBI:17460","FCCDDURTIIUXBY-UHFFFAOYSA-N","C8H15NOS2","[M+H]+","pos",FALSE,755.767442024118,"2_6"
250.08630414339,266.859789413109,250.068732400322,250.100129319142,263.891104263097,270.056214844844,"lipoamide","CHEBI:17460","FCCDDURTIIUXBY-UHFFFAOYSA-N","C8H15NOS2","[M+CHO2]-","neg",FALSE,801.409348948644,"2_6"
231.113936166736,235.069722822628,231.111026062298,231.115454081206,232.78735020391,241.315430181474,"melatonin","CHEBI:16796","DRLFMBDRBRZALE-UHFFFAOYSA-N","C13H16N2O2","[M-H]-","neg",FALSE,709.668439795331,"2_7"
233.128590736837,234.765999233876,233.128366068574,233.129038782269,230.652363215669,240.794500409833,"melatonin","CHEBI:16796","DRLFMBDRBRZALE-UHFFFAOYSA-N","C13H16N2O2","[M+H]+","pos",FALSE,707.301787187354,"2_7"
255.111027278456,234.765999233876,255.110444223019,255.111433256236,230.880483893291,240.794500409833,"melatonin","CHEBI:16796","DRLFMBDRBRZALE-UHFFFAOYSA-N","C13H16N2O2","[M+Na]+","pos",FALSE,707.301787187354,"2_7"
244.080065599053,23.9650323347002,244.076995849609,244.194519042969,21.6810324148202,30.8093378775811,"N-acetyl-alpha-D-galactosamine","CHEBI:40356","OVRNDRQMDRJTHS-CBQIKETKSA-N","C8H15NO6","[M+Na]+","pos",FALSE,0,"2_4"
220.075514031239,24.4150274937265,220.070118616524,220.077652062915,21.2170278971065,31.0492379672215,"N-acetyl-alpha-D-galactosamine","CHEBI:40356","OVRNDRQMDRJTHS-CBQIKETKSA-N","C8H15NO6","[M-H]-","neg",FALSE,0,"2_4"
266.059020393916,23.5010272209465,265.928985595703,266.088592529297,18.7023609821865,30.3620473295955,"N-acetyl-alpha-D-galactosamine","CHEBI:40356","OVRNDRQMDRJTHS-CBQIKETKSA-N","C8H15NO6","[M+CHO2]-","neg",FALSE,0,"2_4"
222.067831515576,27.6181238620797,222.059426644543,222.08687531728,21.9096990780002,33.3213799053669,"N-acetyl-alpha-D-galactosamine","CHEBI:40356","OVRNDRQMDRJTHS-CBQIKETKSA-N","C8H15NO6","[M+H]+","pos",FALSE,206.065863087179,"2_4"
187.072529552193,27.0583752317501,187.071901624816,187.114709780511,22.4867085141901,44.0061001630711,"N-acetyl-L-glutamine","CHEBI:21553","KSMRODHGGIIXDV-YFKPBYRVSA-N","C7H12N2O4","[M-H]-","neg",FALSE,0,"1_2"
211.069853604191,25.857877354903,211.069190323803,211.098703616938,23.1227460881948,27.4507165195003,"N-acetyl-L-glutamine","CHEBI:21553","KSMRODHGGIIXDV-YFKPBYRVSA-N","C7H12N2O4","[M+Na]+","pos",FALSE,0,"1_2"
196.095257654381,25.3200225088872,196.088160171278,196.09810976826,21.8955876027618,26.9182484344934,"N-acetyl-L-leucine","CHEBI:17786","WXNXCEHXYPACJF-ZETCQYMHSA-N","C8H15NO3","[M+Na]+","pos",FALSE,0,"2_3"
174.079813355591,26.0066882887388,174.069983311506,174.112347881611,22.5808101490152,30.7921915079588,"N-acetyl-L-leucine","CHEBI:17786","WXNXCEHXYPACJF-ZETCQYMHSA-N","C8H15NO3","[M+H]+","pos",FALSE,200.445360607946,"2_3"
190.054429959185,114.073998132358,190.053916828172,190.055336024695,106.755352374848,121.478516162072,"N-acetyl-L-methionine","CHEBI:21557","XUYPXLNMDZIRQH-LURJTMIESA-N","C7H13NO3S","[M-H]-","neg",TRUE,505.321812211049,"2_9"
192.068777915499,114.21066561472,192.064277490068,192.07677574991,110.332067630395,119.917068793156,"N-acetyl-L-methionine","CHEBI:21557","XUYPXLNMDZIRQH-LURJTMIESA-N","C7H13NO3S","[M+H]+","pos",FALSE,502.980461483383,"2_9"
214.050240779361,114.667576688317,214.045227050781,214.054046630859,92.2931598572243,120.916619744871,"N-acetyl-L-methionine","CHEBI:21557","XUYPXLNMDZIRQH-LURJTMIESA-N","C7H13NO3S","[M+Na]+","pos",FALSE,503.572637388472,"2_9"
180.063661887248,65.9596041961329,180.061599731445,180.064636230469,51.0691279299138,76.2223679963337,"N-acetyl-L-proline","CHEBI:21560","GNMSLDIYJOSUSW-LURJTMIESA-N","C7H11NO3","[M+Na]+","pos",FALSE,339.796549464048,"2_2"
156.067120027688,63.9250276664448,156.058876461796,156.067644136834,45.3151054468758,80.4362818054177,"N-acetyl-L-proline","CHEBI:21560","GNMSLDIYJOSUSW-LURJTMIESA-N","C7H11NO3","[M-H]-","neg",FALSE,432.765304515013,"2_2"
158.082088501512,64.135509097774,158.079544067383,158.100463867188,43.9928415247057,79.1865831924559,"N-acetyl-L-proline","CHEBI:21560","GNMSLDIYJOSUSW-LURJTMIESA-N","C7H11NO3","[M+H]+","pos",FALSE,333.434314949499,"2_2"
269.089951983769,216.596720810209,269.085418701172,269.094635009766,212.477957697655,222.331715290781,"N-acetyl-L-tryptophan","CHEBI:74640","DZTHIGRZJZPRDV-LBPRGKRZSA-N","C13H14N2O3","[M+Na]+","pos",FALSE,663.783242149307,"2_3"
247.108052391372,216.596720810209,247.107125100174,247.108611700434,211.791690421232,220.729964335062,"N-acetyl-L-tryptophan","CHEBI:74640","DZTHIGRZJZPRDV-LBPRGKRZSA-N","C13H14N2O3","[M+H]+","pos",FALSE,663.783242149307,"2_3"
245.092498458603,217.754990305899,244.882766723633,245.107131958008,213.440907743718,238.937049634954,"N-acetyl-L-tryptophan","CHEBI:74640","DZTHIGRZJZPRDV-LBPRGKRZSA-N","C13H14N2O3","[M-H]-","neg",FALSE,667.45772966377,"2_3"
182.079110731192,110.533184884214,181.972702026367,182.088607788086,83.8221244108279,118.978756159353,"N-acetyl-L-valine","CHEBI:21565","IHYJTAOFMMMOPX-LURJTMIESA-N","C7H13NO3","[M+Na]+","pos",FALSE,495.264087174053,"2_5"
158.083456620975,109.681841363218,158.083222110385,158.083591412675,103.497080485135,121.45570600092,"N-acetyl-L-valine","CHEBI:21565","IHYJTAOFMMMOPX-LURJTMIESA-N","C7H13NO3","[M-H]-","neg",FALSE,500.040365356382,"2_5"
241.095283337924,166.013139144502,241.094886536143,241.095561023185,156.655610712985,180.726604070055,"N-acetylserotonin","CHEBI:17697","MVAWJSIDNICKHF-UHFFFAOYSA-N","C12H14N2O2","[M+Na]+","pos",FALSE,570.150007126453,"2_3"
217.097732478695,166.706298735218,217.097544409165,217.0979105387,163.27042951721,172.437828817912,"N-acetylserotonin","CHEBI:17697","MVAWJSIDNICKHF-UHFFFAOYSA-N","C12H14N2O2","[M-H]-","neg",FALSE,572.328448113422,"2_3"
219.11355317559,166.013139144502,219.113217479636,219.113685669964,156.427863003705,174.461795481092,"N-acetylserotonin","CHEBI:17697","MVAWJSIDNICKHF-UHFFFAOYSA-N","C12H14N2O2","[M+H]+","pos",FALSE,570.150007126453,"2_3"
263.097786731982,166.706298735218,263.069796475497,263.103604687862,160.974486424297,171.284694274559,"N-acetylserotonin","CHEBI:17697","MVAWJSIDNICKHF-UHFFFAOYSA-N","C12H14N2O2","[M+CHO2]-","neg",FALSE,572.328448113422,"2_3"
178.051142207454,154.801916992812,178.050540241864,178.051579035716,149.519260799555,163.976239214367,"N-benzoylglycine","CHEBI:18089","QIAFMBKCNZACKA-UHFFFAOYSA-N","C9H9NO3","[M-H]-","neg",TRUE,560.473001636234,"1_4"
202.046140920879,153.477097766044,202.00919730237,202.048851796408,146.861459508749,157.82847023228,"N-benzoylglycine","CHEBI:18089","QIAFMBKCNZACKA-UHFFFAOYSA-N","C9H9NO3","[M+Na]+","pos",FALSE,553.224922547978,"1_4"
180.057823239063,154.846560206994,180.05238055915,180.064352918489,151.423547949248,162.621314172392,"N-benzoylglycine","CHEBI:18089","QIAFMBKCNZACKA-UHFFFAOYSA-N","C9H9NO3","[M+H]+","pos",FALSE,555.015771973327,"1_4"
189.052269692443,27.5215976956701,189.05118019672,189.054339759311,25.6857094688101,39.1946636907121,"N-carbamoylglutamic acid","CHEBI:86349","LCQLHJZYVOQKHU-UHFFFAOYSA-N","C6H10N2O5","[M-H]-","neg",FALSE,400.060315059563,"1_2"
213.055014064399,26.5401490447274,213.049337479219,213.120122452848,24.2647448560748,31.7776216450869,"N-carbamoylglutamic acid","CHEBI:86349","LCQLHJZYVOQKHU-UHFFFAOYSA-N","C6H10N2O5","[M+Na]+","pos",FALSE,202.351032362045,"1_2"
263.1039479195,163.289564230511,263.103574192037,263.104284795679,159.162646986782,173.588025120066,"N(2)-phenylacetyl-L-glutamine","CHEBI:17884","JFLIEFSWGNOPJJ-JTQLQIEISA-N","C13H16N2O4","[M-H]-","neg",FALSE,570.55717464022,"1_4"
265.118711242575,162.849138233615,265.114715576172,265.254364013672,154.617816126326,170.384021940296,"N(2)-phenylacetyl-L-glutamine","CHEBI:17884","JFLIEFSWGNOPJJ-JTQLQIEISA-N","C13H16N2O4","[M+H]+","pos",FALSE,565.480763076218,"1_4"
287.101271491691,162.849138233615,287.100886877151,287.101539475735,155.30206822829,170.611956394569,"N(2)-phenylacetyl-L-glutamine","CHEBI:17884","JFLIEFSWGNOPJJ-JTQLQIEISA-N","C13H16N2O4","[M+Na]+","pos",FALSE,565.480763076218,"1_4"
308.086009684597,53.2019498799528,308.028930664062,308.087066650391,40.447182776739,55.7077647646521,"N(4)-acetylcytidine","CHEBI:70989","NIDVTARKFBZMOT-PEBGCTIMSA-N","C11H15N3O6","[M+Na]+","pos",FALSE,294.376067648321,"1_2"
284.088132523137,45.3792307257272,284.0879870467,284.088304214934,39.1946636907121,49.2691085091257,"N(4)-acetylcytidine","CHEBI:70989","NIDVTARKFBZMOT-PEBGCTIMSA-N","C11H15N3O6","[M-H]-","neg",FALSE,423.425770690731,"1_2"
187.109830175377,26.149922954966,187.047775268555,187.111526489258,23.8649238625327,42.6441829164334,"N(6)-acetyl-L-lysine","CHEBI:17752","DTERQYGMUDWYAZ-ZETCQYMHSA-N","C8H16N2O3","[M-H]-","neg",FALSE,0,"1_1"
189.124423135191,25.1752934376482,189.116125833273,189.153291693329,21.2947455427148,37.714712246303,"N(6)-acetyl-L-lysine","CHEBI:17752","DTERQYGMUDWYAZ-ZETCQYMHSA-N","C8H16N2O3","[M+H]+","pos",FALSE,0,"1_1"
239.11134069845,25.0235889847783,239.051742553711,239.125396728516,20.4565497881371,36.8776839600991,"N(alpha)-acetyl-L-arginine","CHEBI:40521","SNEIUMQYRCDYCH-LURJTMIESA-N","C8H16N4O3","[M+Na]+","pos",FALSE,0,"1_6"
217.129852681675,25.0235889847783,217.086192821205,217.138999702653,21.6001052306171,41.8876609380609,"N(alpha)-acetyl-L-arginine","CHEBI:40521","SNEIUMQYRCDYCH-LURJTMIESA-N","C8H16N4O3","[M+H]+","pos",FALSE,0,"1_6"
215.11629431086,25.7603241371428,215.10830720448,215.128505731137,20.4991018143228,44.7521977993868,"N(alpha)-acetyl-L-arginine","CHEBI:40521","SNEIUMQYRCDYCH-LURJTMIESA-N","C8H16N4O3","[M-H]-","neg",FALSE,0,"1_6"
261.083624250479,23.7043233084028,261.063585530793,261.106436707769,21.6483242677828,25.3033240007428,"N(alpha)-acetyl-L-arginine","CHEBI:40521","SNEIUMQYRCDYCH-LURJTMIESA-N","C8H16N4O3","[M+CHO2]-","neg",FALSE,0,"1_6"
664.116714565421,23.8077447196748,664.115386760292,664.117667520565,20.3797457000948,26.995347081335,"NAD zwitterion","CHEBI:44215","BAWFJGJZGIEFAR-NNYOXOHSSA-N","C21H27N7O14P2","[M+H]+","pos",FALSE,0,"1_2"
662.096023984409,24.9997094793168,661.928983842073,662.124632728378,22.2579307876901,27.5215976956701,"NAD zwitterion","CHEBI:44215","BAWFJGJZGIEFAR-NNYOXOHSSA-N","C21H27N7O14P2","[M-H]-","neg",FALSE,0,"1_2"
686.082231276821,23.1227460881948,685.963892984038,686.100387350769,19.6947452804348,25.1752934376482,"NAD zwitterion","CHEBI:44215","BAWFJGJZGIEFAR-NNYOXOHSSA-N","C21H27N7O14P2","[M+Na]+","pos",FALSE,0,"1_2"
666.132026772254,26.7682327153471,666.125797979735,666.134807587325,24.2647448560748,31.3220950826792,"NADH","CHEBI:16908","BOPGDPNILDQYTO-NNYOXOHSSA-N","C21H29N7O14P2","[M+H]+","pos",FALSE,203.13827880375,"1_2"
664.114656930746,28.2065981152834,664.105590820312,664.116943359375,25.4567082249101,39.887730843813,"NADH","CHEBI:16908","BOPGDPNILDQYTO-NNYOXOHSSA-N","C21H29N7O14P2","[M-H]-","neg",FALSE,400.956589884165,"1_2"
688.10766067562,26.7682327153471,688.083490903156,688.116471392842,24.0367445728148,29.2717546449333,"NADH","CHEBI:16908","BOPGDPNILDQYTO-NNYOXOHSSA-N","C21H29N7O14P2","[M+Na]+","pos",FALSE,203.13827880375,"1_2"
164.007139426007,22.6657459518548,163.988124531858,164.01321955054,19.9227455636948,24.9471118518279,"O-phosphoethanolamine","CHEBI:17553","SUHOOTKUPISOBE-UHFFFAOYSA-N","C2H8NO4P","[M+Na]+","pos",FALSE,0,"1_4"
142.014976276242,23.1227460881948,141.953384399414,142.034118652344,18.3237448713548,29.0444960744939,"O-phosphoethanolamine","CHEBI:17553","SUHOOTKUPISOBE-UHFFFAOYSA-N","C2H8NO4P","[M+H]+","pos",FALSE,0,"1_4"
218.139472959762,39.1027642863761,218.139274945925,218.139639632865,30.6492495856024,57.5872734059465,"O-propanoyl-L-carnitine","CHEBI:53210","UFAHZIUFPNSHSL-MRVPVSSYSA-N","C10H19NO4","[M+H]+","pos",FALSE,0,"2_7"
240.119038996794,39.1027642863761,239.972137451172,240.127593994141,33.8553773473795,50.5105457657964,"O-propanoyl-L-carnitine","CHEBI:53210","UFAHZIUFPNSHSL-MRVPVSSYSA-N","C10H19NO4","[M+Na]+","pos",FALSE,0,"2_7"
262.048318956685,24.0367445728148,262.04555314441,262.04933120168,19.9227455636948,26.995347081335,"O(4)-phospho-L-tyrosine","CHEBI:37788","DCWXELXMIBXGTH-QMMMGPOBSA-N","C9H12NO6P","[M+H]+","pos",FALSE,0,"1_1"
260.034309180847,25.236812778226,260.033549467685,260.040592300719,20.437812952126,27.3003678996593,"O(4)-phospho-L-tyrosine","CHEBI:37788","DCWXELXMIBXGTH-QMMMGPOBSA-N","C9H12NO6P","[M-H]-","neg",FALSE,0,"1_1"
284.035266379364,24.0367445728148,284.030386826264,284.083885292022,19.0087452909548,27.4507165195003,"O(4)-phospho-L-tyrosine","CHEBI:37788","DCWXELXMIBXGTH-QMMMGPOBSA-N","C9H12NO6P","[M+Na]+","pos",FALSE,0,"1_1"
194.081022918356,175.998616056931,194.080447098247,194.081559763066,169.601137785765,180.889677323668,"phenylacetylglycine","CHEBI:27480","UTYVDVLMYQPLQB-UHFFFAOYSA-N","C10H11NO3","[M+H]+","pos",FALSE,583.060235406666,"2_6"
216.063811621639,175.769942039402,216.063452511516,216.064279195603,169.829015429694,180.889677323668,"phenylacetylglycine","CHEBI:27480","UTYVDVLMYQPLQB-UHFFFAOYSA-N","C10H11NO3","[M+Na]+","pos",FALSE,582.763864293936,"2_6"
192.067888917468,176.886357839209,192.051681518555,192.09814453125,173.457323818069,197.912307161847,"phenylacetylglycine","CHEBI:27480","UTYVDVLMYQPLQB-UHFFFAOYSA-N","C10H11NO3","[M-H]-","neg",FALSE,585.139280301974,"2_6"
168.066248182281,25.80486321467,168.064361572266,168.127227783203,23.9792550719453,33.5693248841672,"pyridoxal","CHEBI:17310","RADKZDMFGJYCBB-UHFFFAOYSA-N","C8H9NO3","[M+H]+","pos",FALSE,0,"2_5"
166.052147744218,25.9879228484618,166.05161758304,166.054615029416,20.2714785945618,36.2863344735576,"pyridoxal","CHEBI:17310","RADKZDMFGJYCBB-UHFFFAOYSA-N","C8H9NO3","[M-H]-","neg",FALSE,0,"2_5"
190.04416370557,25.3487860676698,190.014150912147,190.065554988652,22.8372545159453,27.4071168804296,"pyridoxal","CHEBI:17310","RADKZDMFGJYCBB-UHFFFAOYSA-N","C8H9NO3","[M+Na]+","pos",FALSE,0,"2_5"
