"mz","rt","mzmin","mzmax","rtmin","rtmax","compound_name","ChEBI","InChIKey","formula","adduct","polarity","matched_to_library","RTI","mixture"
540.329586341199,459.646123647757,540.327103337164,540.33161024936,454.38314625657,464.915924456505,"1-hexadecanoyl-sn-glycero-3-phosphocholine","CHEBI:72998","ASWBNKHCZGQVJV-HSZRJFAPSA-N","C24H50NO7P","[M+CHO2]-","neg",FALSE,1452.69584795842,"2_4"
518.320355261959,459.142069335157,518.31975644982,518.320927832713,456.996184269694,463.772386310099,"1-hexadecanoyl-sn-glycero-3-phosphocholine","CHEBI:72998","ASWBNKHCZGQVJV-HSZRJFAPSA-N","C24H50NO7P","[M+Na]+","pos",FALSE,1448.60979424106,"2_4"
403.306549578188,606.684198878103,403.305760638511,403.307475740363,604.557967016965,608.901818258375,"1-stearoyl-sn-glycerol","CHEBI:75550","VBICKXHEKHSIBG-FQEVSTJZSA-N","C21H42O4","[M+CHO2]-","neg",FALSE,0,"3_2"
381.296135913602,605.662509465997,381.295843501036,381.296532028476,602.139009465997,610.715009465977,"1-stearoyl-sn-glycerol","CHEBI:75550","VBICKXHEKHSIBG-FQEVSTJZSA-N","C21H42O4","[M+Na]+","pos",FALSE,0,"3_2"
359.314141312148,605.662509465997,359.314061468181,359.314220335146,602.838009465997,615.017009465977,"1-stearoyl-sn-glycerol","CHEBI:75550","VBICKXHEKHSIBG-FQEVSTJZSA-N","C21H42O4","[M+H]+","pos",TRUE,0,"3_2"
700.491619762882,373.033464059251,700.490940800399,700.492871399348,371.620402086703,375.168421205253,"1,2-di-O-myristoyl-sn-glycero-3-phosphocholine","CHEBI:45240","CITHEXJVPOWHKC-UUWRZZSWSA-N","C36H72NO8P","[M+Na]+","pos",FALSE,1099.22056865803,"3_1"
692.50201732502,373.033464059251,692.500889228946,692.502792508992,371.03078450763,375.168421205253,"1,2-dihexadecanoyl-sn-glycero-3-phosphoethanolamine","CHEBI:73127","SLKDGVPOSSLUAI-PGUFJCEWSA-N","C37H74NO8P","[M+H]+","pos",FALSE,1099.22056865803,"3_1"
784.581275904784,380.417558949317,784.580505930214,784.582308669043,377.67009016098,383.826093545738,"1,2-dioleoyl-sn-glycero-3-phosphocholine","CHEBI:74669","SNKAWJBJQDLSFF-NVKMUCNASA-N","C44H84NO8P","[M-H]-","neg",FALSE,1130.03429753284,"3_2"
273.183337441155,362.728384479127,273.182539738762,273.183836604994,361.327270420021,364.82306153402,"17beta-estradiol","CHEBI:16469","VOXZDWNPVJITMN-ZBRFXRBCSA-N","C18H24O2","[M+H]+","pos",TRUE,1058.14319958195,"3_1"
113.035468601815,37.9843850811163,113.035322366642,113.035586795748,30.6110029629947,40.8168585454388,"1H-imidazole","CHEBI:16069","RAXXELZNTBOGNW-UHFFFAOYSA-N","C3H4N2","[M+CHO2]-","neg",FALSE,214.874854601828,"2_8"
91.0038867104222,31.4754873115674,91.0035324093852,91.0040990552713,29.9565648896248,34.466567655685,"1H-imidazole","CHEBI:16069","RAXXELZNTBOGNW-UHFFFAOYSA-N","C3H4N2","[M+Na]+","pos",FALSE,238.307941011984,"2_8"
332.075060421184,39.6729591322798,332.074651385436,332.07520823224,36.88045568557,46.4992493615587,"2'-deoxyadenosine 5'-monophosphate","CHEBI:17713","KHWCHTKSEGGWEX-RRKCRQDMSA-N","C10H14N5O6P","[M+H]+","pos",TRUE,317.62520811121,"1_4"
330.060365035867,39.7991511988647,330.060099956623,330.060761309297,35.4931591741662,47.8324758803779,"2'-deoxyadenosine 5'-monophosphate","CHEBI:17713","KHWCHTKSEGGWEX-RRKCRQDMSA-N","C10H14N5O6P","[M-H]-","neg",TRUE,234.235136431251,"1_4"
354.056007041683,39.6729591322798,354.055577885966,354.056514715621,38.3236441982661,41.7895881216585,"2'-deoxyadenosine 5'-monophosphate","CHEBI:17713","KHWCHTKSEGGWEX-RRKCRQDMSA-N","C10H14N5O6P","[M+Na]+","pos",FALSE,317.62520811121,"1_4"
376.102902173039,30.5953686114297,376.101461285259,376.103844348153,29.1551933688231,32.7322041295488,"2'-deoxyadenosine 5'-monophosphate","CHEBI:17713","KHWCHTKSEGGWEX-RRKCRQDMSA-N","C10H14N5O6P","[M+CHO2]-","neg",FALSE,136.697832221224,"1_4"
266.089394685442,43.0189831704999,266.089318700919,266.089562995909,40.234385734216,56.2105072254603,"2'-deoxyguanosine","CHEBI:17172","YKBGVTZYEHREMT-KVQBGUIXSA-N","C10H13N5O4","[M-H]-","neg",TRUE,273.100611710891,"2_1"
268.103399562467,42.6644590606816,268.103336726608,268.10344624544,39.2423593507607,50.3362867987967,"2'-deoxyguanosine","CHEBI:17172","YKBGVTZYEHREMT-KVQBGUIXSA-N","C10H13N5O4","[M+H]+","pos",TRUE,334.539647560296,"2_1"
290.085223716092,42.6644590606816,290.085045604137,290.085320567164,39.2423593507607,49.6205911287403,"2'-deoxyguanosine","CHEBI:17172","YKBGVTZYEHREMT-KVQBGUIXSA-N","C10H13N5O4","[M+Na]+","pos",FALSE,334.539647560296,"2_1"
346.055687021433,40.3900445241167,346.055084510533,346.0559165858,36.0902272439056,51.8530130548042,"2'-deoxyguanosine 5'-monophosphate","CHEBI:16192","LTFMZDNNPPEQNG-KVQBGUIXSA-N","C10H14N5O7P","[M-H]-","neg",TRUE,240.497142456845,"1_4"
348.070112964917,41.0311367574847,348.069810044541,348.070375565519,36.1619731410561,47.3218915393045,"2'-deoxyguanosine 5'-monophosphate","CHEBI:16192","LTFMZDNNPPEQNG-KVQBGUIXSA-N","C10H14N5O7P","[M+H]+","pos",TRUE,324.517936296174,"1_4"
370.051550140348,41.0311367574847,370.051479257295,370.051651142413,37.587043351835,45.2425433637654,"2'-deoxyguanosine 5'-monophosphate","CHEBI:16192","LTFMZDNNPPEQNG-KVQBGUIXSA-N","C10H14N5O7P","[M+Na]+","pos",FALSE,324.517936296174,"1_4"
297.102199567986,46.7576839343865,297.101923872526,297.102278235209,44.0253555204819,50.3637777894911,"2'-deoxyinosine","CHEBI:28997","VGONTNSXDCQUGY-RRKCRQDMSA-N","C10H12N4O4","[M+CHO2]-","neg",FALSE,307.928182216755,"2_3"
275.093583130608,47.0396020879964,275.093035352303,275.094102698824,44.9298951036883,48.992085093791,"2'-deoxyinosine","CHEBI:28997","VGONTNSXDCQUGY-RRKCRQDMSA-N","C10H12N4O4","[M+Na]+","pos",FALSE,358.276309454261,"2_3"
253.111483399403,46.2957480788646,253.111030581965,253.111694678711,43.6218236717892,49.7333511675997,"2'-deoxyinosine","CHEBI:28997","VGONTNSXDCQUGY-RRKCRQDMSA-N","C10H12N4O4","[M+H]+","pos",FALSE,354.354063163033,"2_3"
163.039757243521,247.458296523865,163.039586930064,163.040185558831,244.685044044556,264.855758467627,"2-hydroxy-2-methylbutyric acid","CHEBI:68454","MBIQENSCDNJOIY-UHFFFAOYSA-N","C5H10O3","[M+CHO2]-","neg",TRUE,666.196127018898,"2_10"
