"chrom_peak_id","mz","rt","mzmin","mzmax","rtmin","rtmax","into","target_ChEBI.name","target_ChEBI","target_InChIKey","target_formula","target_M","adduct","score","ppm_error","polarity","mixture","adduct_mz","adduct_formula","ms1_adduct_count","ms1_adduct_05_count","isopeak_count","isopeak_sim","ms2_count","ms2_matched_count","ms2_true_count","RTI","rt_regions"
"CP1172378",205.194688149665,426.573200888569,205.143500947923,205.197119090159,423.583305090202,433.151062892802,29067.4870342039,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+H]+",-0.00038861833454007,1.89389697190179,"pos","15_4",205.195076768,"C15H25",6,1,1,0.849333248024576,0,0,0,1358.4351836562,7
"CP1172424",227.173968802093,32.2476169423916,227.172850378634,227.178771631111,30.4562062263733,38.2193549985262,3223.59803685944,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+Na]+",-0.00305196590701939,13.4343072935011,"pos","15_4",227.177020768,"C15H24Na",4,2,1,0.849416222872225,0,0,0,272.665230362524,1
"CP1107082",249.191352302706,320.149181185003,249.190153932586,249.192039341758,318.953780755372,321.942746264928,1232.33633682463,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+CHO2]-",0.00535153470616478,21.4760648257573,"neg","15_4",249.186000768,"C16H25O2",0,0,0,0,0,0,0,934.026594445843,3
"CP0653560",227.164065342161,401.444579462136,227.162844768249,227.164701382956,397.851051204089,409.227090982733,142258.975969175,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+Na]+",-0.0129554258392091,57.0278886280471,"pos","15_4",227.177020768,"C15H24Na",3,0,0,0,3,0,0,1253.31248101892,6
"CP0649669",227.163932174802,297.246184028014,227.162342244183,227.167497883794,294.851389805762,300.83738525888,9816.1702181313,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+Na]+",-0.0130885931979208,57.6140718531882,"pos","15_4",227.177020768,"C15H24Na",2,2,1,0.849416222872225,0,0,0,854.4254389359,2
"CP0651646",227.163775600237,354.127867805066,227.161306205269,227.167693659882,350.535609597982,358.918791817503,7931.2600137141,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+Na]+",-0.0132451677626761,58.3032901738883,"pos","15_4",227.177020768,"C15H24Na",3,3,1,0.849416222872225,0,0,0,1061.70938620447,4
"CP0649891",227.15544314499,312.810752657475,227.152676900104,227.159583606261,309.817580966933,315.803999570148,12731.1700462465,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+Na]+",-0.0215776230095628,94.9815387868763,"pos","15_4",227.177020768,"C15H24Na",4,4,1,0.849416222872225,0,0,0,906.578473897189,3
"CP0652010",227.154482593171,377.483637639128,227.153532314111,227.155535504193,375.088724401418,382.873393302026,31129.6527500516,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+Na]+",-0.0225381748290943,99.2097473278819,"pos","15_4",227.177020768,"C15H24Na",6,0,0,0,0,0,0,1155.01736839822,5
"CP0651631",227.202210859038,356.523339027443,227.201164913265,227.203155020117,354.727238083454,358.319763084448,5702.25719316488,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+Na]+",0.0251900910377003,110.883094392831,"pos","15_4",227.177020768,"C15H24Na",2,2,1,0.849416222872225,0,0,0,1071.01851365955,4
"CP0651869",205.225040220124,375.687114806685,205.224527289929,205.226070155332,373.890950950171,377.483637639128,3238.39334613264,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+H]+",0.0299634521241501,146.024225318172,"pos","15_4",205.195076768,"C15H25",3,1,1,0.849333248024576,0,0,0,1147.69732018617,5
"CP1110407",249.149313565553,489.599684941661,249.148139495122,249.150364616603,487.803182834606,491.396560754989,4424.67776953126,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+CHO2]-",-0.0366872024467852,147.228184302946,"neg","15_4",249.186000768,"C16H25O2",0,0,0,0,0,0,0,1628.40985419134,9
"CP1109528",249.14889123111,384.776815755445,249.147938213263,249.150205180497,382.381371466689,387.771097624696,6407.59125579498,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+CHO2]-",-0.0371095368899148,148.923040522108,"neg","15_4",249.186000768,"C16H25O2",0,0,0,0,0,0,0,1184.47954918088,5
"CP0654658",205.226628153769,488.786071210904,205.224004280708,205.227116559131,485.791573107428,495.972236067828,267342.691452865,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+H]+",0.0315513857693759,153.762879043384,"pos","15_4",205.195076768,"C15H25",9,1,1,0.849333248024576,0,0,0,1625.10694873096,9
"CP1107764",249.146299494629,320.746908088098,249.142343365925,249.150118436724,318.356104300141,323.138657171058,4462.17298722846,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+CHO2]-",-0.0397012733709516,159.3238514547,"neg","15_4",249.186000768,"C16H25O2",0,0,0,0,0,0,0,936.197857125543,3
"CP0653095",205.15879578292,384.670385711468,205.157663023352,205.161545732792,380.478353275756,388.267503711259,18493.6001846466,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+H]+",-0.0362809850799124,176.81216163355,"pos","15_4",205.195076768,"C15H25",3,0,0,0,3,0,0,1184.30023718642,5
"CP0651913",227.217996453967,377.483637639128,227.21509631694,227.220181900884,375.687114806685,378.681446630724,849.838939947095,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+Na]+",0.0409756859672825,180.368973185576,"pos","15_4",227.177020768,"C15H24Na",6,0,0,0,0,0,0,1155.01736839822,5
"CP0650008",227.125976788449,318.797334867976,227.124993857154,227.129369841885,315.803999570148,321.791772212737,8003.97931421366,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+Na]+",-0.0510439795509683,224.688128132008,"pos","15_4",227.177020768,"C15H24Na",1,0,0,0,0,0,0,928.564526306399,3
"CP1172376",205.143262441978,318.797334867976,205.139351301594,205.176425716421,315.803999570148,330.174448036588,82146.4280903422,"(-)-beta-caryophyllene","CHEBI:10357","NPNUFJAVOOONJE-GFUGXAQUSA-N","C15H24",204.187800768,"[M+H]+",-0.0518143260220256,252.512520466602,"pos","15_4",205.195076768,"C15H25",1,1,1,0.849333248024576,0,0,0,928.564526306399,3
"CP0531903",151.111678110879,356.419552117232,151.11143131244,151.112252326101,353.421538026281,361.215063900936,139167.93739979,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+H]+",-6.29571213721647e-05,0.416626272235419,"pos","14_3",151.111741068,"C10H15O",4,1,1,0.895093618984572,3,0,0,1071.47068789968,5
"CP0531555",151.120660934161,356.419552117232,151.119654662723,151.122436300795,350.424111699482,359.416926704585,17318.17634198,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+H]+",0.00891986616139206,59.0282799890324,"pos","14_3",151.111741068,"C10H15O",4,1,1,0.895093618984572,3,0,0,1071.47068789968,5
"CP0523570",173.078844306719,24.9676930874306,173.076599380981,173.081237478829,22.5742486429973,27.3604609797686,4584.43207549683,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+Na]+",-0.014840761281306,85.7383172325192,"pos","14_3",173.093685068,"C10H14ONa",0,0,0,0,0,0,0,0,1
"CP1031151",195.085132829038,385.96777032461,195.083769719023,195.086615955609,383.57308676666,387.76413194556,2751.0394592328,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+CHO2]-",-0.0175322389624171,89.8616067407715,"neg","14_3",195.102665068,"C11H15O3",0,0,0,0,0,0,0,1189.33207156676,6
"CP0536208",151.096554565299,503.554129796128,151.095973022468,151.097081322287,499.969968541507,505.944120462047,31262.5898563843,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+H]+",-0.0151865027009421,100.498495971324,"pos","14_3",151.111741068,"C10H15O",7,3,1,0.895093618984572,0,0,0,1691.01440072175,7
"CP0536209",151.096523620146,529.846358282623,151.09619114084,151.096868487401,524.466130460422,535.819904005715,106242.627762258,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+H]+",-0.015217447853928,100.703279218258,"pos","14_3",151.111741068,"C10H15O",5,4,1,0.895093618984572,0,0,0,1810.04205334145,8
"CP0536210",151.096491181976,554.338216256733,151.096129436197,151.096926237096,549.559563912038,559.119642516544,105439.679968804,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+H]+",-0.0152498860244634,100.9179426872,"pos","14_3",151.111741068,"C10H15O",5,3,1,0.895093618984572,0,0,0,1929.04365123635,9
"CP0536227",151.131069595736,607.577195410495,151.130513267493,151.131437910681,601.593195410488,618.349195410475,394895.968724801,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+H]+",0.0193285277356381,127.908841490618,"pos","14_3",151.111741068,"C10H15O",6,4,1,0.895093618984572,0,0,0,0,11
"CP1165825",173.118422146099,537.612268211791,173.117833890837,173.130694666119,534.028071179945,547.767297169796,105646.405432235,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+Na]+",0.024737078098866,142.911499568272,"pos","14_3",173.093685068,"C10H14ONa",4,0,0,0,0,0,0,1847.11879979855,8
"CP0535398",173.118582508192,586.033195410475,173.117320045581,173.118971097523,583.041195410488,590.222195410495,61580.6619939949,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+Na]+",0.0248974401917224,143.837946381125,"pos","14_3",173.093685068,"C10H14ONa",5,0,0,0,0,0,0,0,10
"CP0535397",173.118675891103,600.396195410488,173.118292020727,173.118916420078,595.010195410495,609.971195410495,170634.190703906,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+Na]+",0.024990823103451,144.37743984498,"pos","14_3",173.093685068,"C10H14ONa",6,0,0,0,0,0,0,0,11
"CP0535396",173.11871585795,562.703522909287,173.118017263342,173.119469404057,559.716990319896,568.080195410488,45679.8374773953,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+Na]+",0.0250307899495681,144.608337038608,"pos","14_3",173.093685068,"C10H14ONa",7,0,0,0,0,0,0,1972.04741246266,9
"CP0527679",151.08716954539,199.498009610428,151.086257580518,151.087636829651,197.105079451169,201.891095433321,6529.29443508909,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+H]+",-0.02457152261033,162.604986460138,"pos","14_3",151.111741068,"C10H15O",2,2,1,0.895093618984572,0,0,0,596.004207560361,2
"CP0531531",151.139075060167,356.419552117232,151.138122090505,151.140246843415,353.421538026281,359.416926704585,5941.19887028505,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+H]+",0.0273339921669731,180.885958786438,"pos","14_3",151.111741068,"C10H15O",4,1,1,0.895093618984572,3,0,0,1071.47068789968,5
"CP1031152",195.138826038475,385.96777032461,195.137387230169,195.140453163534,383.57308676666,387.76413194556,2557.83715654823,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+CHO2]-",0.0361609704749242,185.343293298022,"neg","14_3",195.102665068,"C11H15O3",0,0,0,0,0,0,0,1189.33207156676,6
"CP0527387",173.059453107979,189.928160928028,173.05885501103,173.060002743326,188.134371925847,192.320660976106,8466.03837962242,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+Na]+",-0.0342319600210033,197.7655048915,"pos","14_3",173.093685068,"C10H14ONa",1,0,0,0,0,0,0,584.331667514008,2
"CP1027606",195.060147496778,223.148828914846,195.059167752049,195.060931477668,221.951969750289,224.944035401126,1536.67516619039,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+CHO2]-",-0.0425175712224473,217.924092465003,"neg","14_3",195.102665068,"C11H15O3",1,0,0,0,0,0,0,645.985143538556,3
"CP0529085",151.075776510704,264.79325632327,151.075087062479,151.076865579504,262.39418700006,268.992259912133,12404.7649963672,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+H]+",-0.0359645572960119,237.999754630766,"pos","14_3",151.111741068,"C10H15O",5,0,0,0,0,0,0,752.804483466403,4
"CP0535311",173.136416976272,495.78857896411,173.135818606221,173.137318470606,492.20465437196,499.372485550232,46120.9952763059,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+Na]+",0.0427319082718611,246.871561230405,"pos","14_3",173.093685068,"C10H14ONa",10,0,0,0,0,0,0,1656.86585151652,7
"CP1165824",173.136465474507,503.554129796128,173.114017647167,173.137614826726,499.372485550232,516.69876457488,172210.350977438,"(-)-carvone","CHEBI:15400","ULDHMXUKGWMISQ-SECBINFHSA-N","C10H14O",150.104465068,"[M+Na]+",0.04278040650712,247.151746121262,"pos","14_3",173.093685068,"C10H14ONa",7,0,0,0,0,0,0,1691.01440072175,7
"CP0581690",199.08416539964,32.5027819734243,199.083343674036,199.08450581668,29.5150701159025,43.2603079241836,214862.086861323,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+Na]+",-1.76043595843112e-05,0.0884267113473172,"pos","14_6",199.084183004,"C10H12N2ONa",7,2,1,0.889550611496575,6,0,0,279.598579079026,1
"CP0582926",177.102756748953,32.5027819734243,177.102086526544,177.103046591002,28.9179375799883,47.4443019395808,38401079.8339057,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+",0.000517744953214105,2.92342409743567,"pos","14_6",177.102239004,"C10H13N2O",7,1,1,0.889459610807316,9,1,1,279.598579079026,1
"CP0588259",177.112374894169,601.414331597079,177.112045833915,177.113205663952,599.618331597099,603.209331597099,1958.57123181159,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+",0.0101358901691526,57.2318578588026,"pos","14_6",177.102239004,"C10H13N2O",7,7,1,0.889459610807316,0,0,0,0,10
"CP0588414",199.095737649781,609.193331597079,199.095195814103,199.096318201259,607.398331597099,610.390331597079,1374.60984483339,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+Na]+",0.0115546457811035,58.038994392997,"pos","14_6",199.084183004,"C10H12N2ONa",4,0,0,0,0,0,0,0,10
"CP0583858",177.090899250239,299.300886681492,177.087825830887,177.091610253585,296.311277370237,301.692925909032,12061.8530547865,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+",-0.011339753761348,64.0294206618804,"pos","14_6",177.102239004,"C10H13N2O",5,4,1,0.889459610807316,0,0,0,860.752731272405,7
"CP0583843",199.097911594476,299.300886681492,199.096079359399,199.099461627806,297.507333033212,301.094418152277,1229.12219709778,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+Na]+",0.0137285904760915,68.9587202204592,"pos","14_6",199.084183004,"C10H12N2ONa",5,0,0,0,0,0,0,860.752731272405,7
"CP0581564",177.085936405424,31.9053498818024,177.085341289503,177.0862813975,29.5150701159025,36.6861816230681,234715.658816635,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+",-0.0163025985760328,92.0519055417734,"pos","14_6",177.102239004,"C10H13N2O",8,1,1,0.889459610807316,6,1,1,267.119579776272,1
"CP0582152",199.057729844021,117.389957632261,199.055455977589,199.058847036985,115.596548823237,119.183387624715,2592.19907967713,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+Na]+",-0.0264531599786153,132.874242340406,"pos","14_6",199.084183004,"C10H12N2ONa",3,0,0,0,0,0,0,495.05138871082,3
"CP0581583",199.112219238846,32.5027819734243,199.110005886331,199.112974947231,28.9179375799883,36.6861816230681,7939.40200601125,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+Na]+",0.0280362348462972,140.826028583767,"pos","14_6",199.084183004,"C10H12N2ONa",7,2,1,0.889550611496575,6,0,0,279.598579079026,1
"CP0582481",177.129312914973,175.383836859711,177.128005579291,177.13079347344,173.589393310189,176.579152154124,800.452358631877,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+",0.0270739109725753,152.87164704882,"pos","14_6",177.102239004,"C10H13N2O",3,1,1,0.889459610807316,0,0,0,566.509936891304,4
"CP0586161",177.131185012358,434.578615370913,177.129839364318,177.133788387592,432.783866592329,435.774145721804,923.875856811685,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+",0.0289460083579058,163.442362562407,"pos","14_6",177.102239004,"C10H13N2O",1,1,1,0.889459610807316,0,0,0,1392.8750819268,9
"CP1168947",177.13156755201,32.5027819734243,177.122310266981,177.134468374472,29.5150701159025,57.0073934421201,1997591.47244195,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+",0.0293285480100849,165.60235587661,"pos","14_6",177.102239004,"C10H13N2O",7,1,1,0.889459610807316,9,1,1,279.598579079026,1
"CP1168946",177.07062579846,32.5027819734243,177.036332722798,177.076372276529,29.5150701159025,36.6861816230681,29746.9434542139,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+",-0.0316132055399407,178.502574093525,"pos","14_6",177.102239004,"C10H13N2O",7,1,1,0.889459610807316,6,1,1,279.598579079026,1
"CP1063150",175.052211902353,28.0788855188906,175.051161628391,175.054650360594,25.6841409291342,31.075822638349,2370.25409697332,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M-H]-",-0.0354751016467389,202.613343369648,"neg","14_6",175.087687004,"C10H11N2O",0,0,0,0,0,0,0,180.692190385183,1
"CP1063569",221.045263196439,49.6498876385281,221.043799846883,221.04659494005,47.2533772188369,52.6460747348941,5159.39247660201,"(-)-cotinine","CHEBI:68641","UIKROCXWUNQSPJ-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+CHO2]-",-0.0478998075606967,216.649881479284,"neg","14_6",221.093163004,"C11H13N2O3",0,0,0,0,0,0,0,391.926751014279,2
