"mz","rt","mzmin","mzmax","rtmin","rtmax","compound_name","ChEBI","InChIKey","formula","adduct","polarity","matched_to_library","RTI","mixture"
149.0446479729,26.7302055109462,149.043333266047,149.045598666242,24.9342055109062,29.1408074472992,"(S)-2-hydroxybutyric acid","CHEBI:50613","AFENDNXGAFYKQO-VKHMYHEASA-N","C4H8O3","[M+CHO2]-","neg",FALSE,0,"2_6"
105.055913271453,39.7201515426761,105.05551892884,105.056893259313,37.9434693757246,40.9049693481644,"(S)-2-hydroxybutyric acid","CHEBI:50613","AFENDNXGAFYKQO-VKHMYHEASA-N","C4H8O3","[M+H]+","pos",FALSE,330.798865550921,"2_6"
127.039033044298,40.3129419957811,127.037802639938,127.039531322142,33.7974340082876,46.8293786642317,"(S)-2-hydroxybutyric acid","CHEBI:50613","AFENDNXGAFYKQO-VKHMYHEASA-N","C4H8O3","[M+Na]+","pos",FALSE,333.994243030399,"2_6"
89.0245513155898,32.1811399066199,89.0236127292391,89.0248599536257,29.1620010166148,43.0392397361528,"(S)-lactic acid","CHEBI:422","JVTAAEKCZFNVCJ-REOHCLBHSA-N","C3H6O3","[M-H]-","neg",TRUE,273.373849344609,"2_9"
113.034421435502,27.8810962252348,113.032838202567,113.03497234782,25.5006820231531,31.4299752997827,"(S)-lactic acid","CHEBI:422","JVTAAEKCZFNVCJ-REOHCLBHSA-N","C3H6O3","[M+Na]+","pos",FALSE,138.228590244346,"2_9"
135.010915953696,26.753242651874,135.010180363541,135.011427636403,24.957242651834,27.9549830329587,"(S)-lactic acid","CHEBI:422","JVTAAEKCZFNVCJ-REOHCLBHSA-N","C3H6O3","[M+CHO2]-","neg",FALSE,0,"2_9"
91.0083922037034,21.9101264675798,91.0064783995874,91.0088402268213,18.9181264675864,24.9021264675998,"(S)-lactic acid","CHEBI:422","JVTAAEKCZFNVCJ-REOHCLBHSA-N","C3H6O3","[M+H]+","pos",FALSE,0,"2_9"
205.036333951163,318.992812232656,205.035798827133,205.036906218961,316.007092635112,324.36756679149,"(S)-lipoic acid","CHEBI:43796","AGBQKNBQESQNJD-ZETCQYMHSA-N","C8H14O2S2","[M-H]-","neg",FALSE,931.486491766257,"3_3"
251.041544510527,318.992812232656,251.040334405124,251.04228512118,316.604264908186,321.381050910903,"(S)-lipoic acid","CHEBI:43796","AGBQKNBQESQNJD-ZETCQYMHSA-N","C8H14O2S2","[M+CHO2]-","neg",FALSE,931.486491766257,"3_3"
229.032274241623,318.888894785768,229.030902729036,229.03358600701,317.084763475445,321.292532881167,"(S)-lipoic acid","CHEBI:43796","AGBQKNBQESQNJD-ZETCQYMHSA-N","C8H14O2S2","[M+Na]+","pos",FALSE,924.628726445947,"3_3"
207.048784551863,319.489574877275,207.047516078498,207.049491113993,317.084763475445,321.897605670495,"(S)-lipoic acid","CHEBI:43796","AGBQKNBQESQNJD-ZETCQYMHSA-N","C8H14O2S2","[M+H]+","pos",FALSE,926.834514091023,"3_3"
